TIMESTAMP,NODE,EASTING,NORTHING,FLOW_ACTUAL_15M,SAT_BANDINGS,DETECTOR_NO,TOTAL_DETECTOR_NO,DETECTOR_RATE
2019-06-24T14:29:00Z,25/083,514695.380,176044.630,599,0-79%,2,2,1
2019-06-24T14:29:00Z,25/084,514231.450,176167.960,409,0-79%,1,1,1
2019-06-24T14:29:00Z,25/088,519130.000,178200.000,798,0-79%,1,1,1
2019-06-24T14:29:00Z,25/089,519868.600,178467.300,520,0-79%,1,4,0.25
2019-06-24T14:29:00Z,25/095,519139.800,178193.000,530,>=100%,1,1,1
2019-06-24T14:29:00Z,25/116,519316.880,178319.920,634,0-79%,11,11,1
2019-06-24T14:29:00Z,25/117,519339.979,178384.044,645,90-99%,8,8,1
2019-06-24T14:29:00Z,25/120,519365.780,178402.820,670,>=100%,1,1,1
2019-06-24T14:29:00Z,25/121,519440.000,178358.000,521,>=100%,2,6,0.33
2019-06-24T14:29:00Z,25/123,519429.000,178388.000,452,0-79%,2,2,1
2019-06-24T14:29:00Z,25/124,519432.770,178297.840,500,>=100%,8,8,1
2019-06-24T14:29:00Z,25/137,513658.680,175473.570,318,80-89%,4,4,1
2019-06-24T14:29:00Z,25/139,513534.000,175560.000,568,0-79%,1,1,1
2019-06-24T14:29:00Z,25/140,513546.000,175567.000,637,0-79%,1,1,1
2019-06-24T14:29:00Z,25/141,513901.300,175585.560,510,0-79%,4,4,1
2019-06-24T14:29:00Z,25/149,520704.800,178484.020,337,0-79%,4,4,1
2019-06-24T14:29:00Z,25/152,512333.800,175119.560,555,0-79%,1,2,0.5
2019-06-24T14:29:00Z,25/157,516320.650,177314.980,437,0-79%,2,2,1
2019-06-24T14:29:00Z,25/166,513055.540,177538.610,638,90-99%,3,3,1
2019-06-24T14:29:00Z,25/167,515474.470,176433.160,287,0-79%,4,4,1
2019-06-24T14:29:00Z,25/174,515196.550,176403.900,540,0-79%,1,1,1
2019-06-24T14:29:00Z,25/188,518660.340,178315.880,844,0-79%,2,3,0.67
2019-06-24T14:29:00Z,25/194,515547.480,176242.420,349,0-79%,2,2,1
2019-06-24T14:29:00Z,25/201,513537.900,175792.100,323,0-79%,5,5,1
2019-06-24T14:29:00Z,25/202,513510.000,175642.000,0,0-79%,1,3,0.33
2019-06-24T14:29:00Z,25/215,517680.870,178234.080,513,0-79%,2,2,1
2019-06-24T14:29:00Z,25/216,517677.440,178242.200,667,0-79%,2,2,1
2019-06-24T14:29:00Z,25/217,513027.300,175384.200,514,0-79%,1,1,1
2019-06-24T14:29:00Z,25/222,517046.052,177837.580,632,0-79%,5,5,1
2019-06-24T14:29:00Z,25/223,517303.538,178010.241,456,0-79%,6,6,1
