"Timestamp","NO2-PreScaled","NO2-Scaled","NO2-Flags","PM10-PreScaled","PM10-Scaled","PM10-Flags","PM2.5-PreScaled","PM2.5-Scaled","PM2.5-Flags"
"2019-06-29 00:00:00","15.606","19.645","Valid","21.355","21.355","Valid","12.264","12.264","Valid"
"2019-06-29 00:15:00","15.685","19.724","Valid","21.527","21.527","Valid","12.835","12.835","Valid"
"2019-06-29 00:30:00","15.282","19.321","Valid","23.041","23.041","Valid","13.518","13.518","Valid"
"2019-06-29 00:45:00","14.983","19.022","Valid","23.779","23.779","Valid","13.652","13.652","Valid"
"2019-06-29 01:00:00","14.211","18.25","Valid","21.363","21.363","Valid","12.705","12.705","Valid"
"2019-06-29 01:15:00","13.947","17.986","Valid","20.714","20.714","Valid","12.657","12.657","Valid"
"2019-06-29 01:30:00","14.392","18.431","Valid","20.764","20.764","Valid","12.762","12.762","Valid"
"2019-06-29 01:45:00","14.111","18.15","Valid","21.569","21.569","Valid","13.08","13.08","Valid"
"2019-06-29 02:00:00","13.958","17.997","Valid","21.403","21.403","Valid","12.679","12.679","Valid"
"2019-06-29 02:15:00","14.06","18.099","Valid","21.277","21.277","Valid","12.637","12.637","Valid"
"2019-06-29 02:30:00","14.507","18.546","Valid","21.89","21.89","Valid","13.102","13.102","Valid"
"2019-06-29 02:45:00","14.511","18.55","Valid","21.443","21.443","Valid","13.242","13.242","Valid"
"2019-06-29 03:00:00","14.505","18.544","Valid","21.593","21.593","Valid","13.083","13.083","Valid"
"2019-06-29 03:15:00","14.304","18.343","Valid","22.306","22.306","Valid","13.704","13.704","Valid"
"2019-06-29 03:30:00","13.387","17.426","Valid","22.507","22.507","Valid","14.201","14.201","Valid"
"2019-06-29 03:45:00","14.211","18.25","Valid","22.666","22.666","Valid","14.054","14.054","Valid"
"2019-06-29 04:00:00","16.701","20.74","Valid","22.995","22.995","Valid","14.023","14.023","Valid"
"2019-06-29 04:15:00","18.079","22.118","Valid","20.938","20.938","Valid","13.765","13.765","Valid"
"2019-06-29 04:30:00","17.467","21.506","Valid","23.917","23.917","Valid","14.812","14.812","Valid"
"2019-06-29 04:45:00","22.776","26.815","Valid","24.675","24.675","Valid","15.367","15.367","Valid"
"2019-06-29 05:00:00","16.349","20.388","Valid","24.514","24.514","Valid","15.767","15.767","Valid"
"2019-06-29 05:15:00","15.301","19.34","Valid","23.517","23.517","Valid","16.344","16.344","Valid"
"2019-06-29 05:30:00","15.179","19.218","Valid","24.756","24.756","Valid","15.963","15.963","Valid"
"2019-06-29 05:45:00","16.522","20.561","Valid","23.057","23.057","Valid","15.414","15.414","Valid"
"2019-06-29 06:00:00","16.991","21.03","Valid","26.512","26.512","Valid","20.402","20.402","Valid"
"2019-06-29 06:15:00","17.441","21.48","Valid","25.629","25.629","Valid","18.685","18.685","Valid"
"2019-06-29 06:30:00","17.609","21.648","Valid","24.955","24.955","Valid","17.926","17.926","Valid"
"2019-06-29 06:45:00","17.951","21.99","Valid","25.132","25.132","Valid","17.925","17.925","Valid"
"2019-06-29 07:00:00","19.657","23.696","Valid","23.248","23.248","Valid","16.691","16.691","Valid"
"2019-06-29 07:15:00","22.269","26.308","Valid","24.069","24.069","Valid","16.38","16.38","Valid"
"2019-06-29 07:30:00","21.463","25.502","Valid","22.231","22.231","Valid","15.531","15.531","Valid"
"2019-06-29 07:45:00","23.007","27.046","Valid","22.853","22.853","Valid","15.505","15.505","Valid"
"2019-06-29 08:00:00","23.029","27.068","Valid","23.333","23.333","Valid","15.109","15.109","Valid"
"2019-06-29 08:15:00","21.852","25.891","Valid","21.519","21.519","Valid","14.139","14.139","Valid"
"2019-06-29 08:30:00","22.658","26.697","Valid","19.702","19.702","Valid","13.269","13.269","Valid"
"2019-06-29 08:45:00","23.221","27.26","Valid","17.583","17.583","Valid","12.01","12.01","Valid"
"2019-06-29 09:00:00","23.486","27.525","Valid","17.71","17.71","Valid","11.841","11.841","Valid"
"2019-06-29 09:15:00","24.17","28.209","Valid","15.88","15.88","Valid","10.928","10.928","Valid"
"2019-06-29 09:30:00","24.429","28.468","Valid","22.012","22.012","Valid","15.371","15.371","Valid"
"2019-06-29 09:45:00","22.799","26.838","Valid","13.847","13.847","Valid","9.167","9.167","Valid"
"2019-06-29 10:00:00","23.611","27.65","Valid","13.427","13.427","Valid","9.188","9.188","Valid"
"2019-06-29 10:15:00","22.037","26.076","Valid","12.12","12.12","Valid","8.203","8.203","Valid"
"2019-06-29 10:30:00","21.203","25.242","Valid","11.229","11.229","Valid","7.417","7.417","Valid"
"2019-06-29 10:45:00","19.046","23.085","Valid","9.332","9.332","Valid","6.502","6.502","Valid"
"2019-06-29 11:00:00","18.542","22.581","Valid","10.655","10.655","Valid","8.217","8.217","Valid"
"2019-06-29 11:15:00","20.383","24.422","Valid","11.035","11.035","Valid","8.84","8.84","Valid"
"2019-06-29 11:30:00","21.438","25.477","Valid","8.878","8.878","Valid","6.769","6.769","Valid"
"2019-06-29 11:45:00","22.034","26.073","Valid","8.476","8.476","Valid","6.481","6.481","Invalid (1)"
"2019-06-29 12:00:00","25.935","29.974","Valid","9.511","9.511","Valid","7.129","7.129","Valid"
"2019-06-29 12:15:00","26.817","30.856","Valid","10.573","10.573","Valid","8.664","8.664","Valid"
"2019-06-29 12:30:00","29.289","33.328","Valid","11.485","11.485","Valid","9.235","9.235","Valid"
"2019-06-29 12:45:00","28.874","32.913","Valid","9.703","9.703","Valid","8.053","8.053","Valid"
"2019-06-29 13:00:00","29.097","33.136","Valid","9.365","9.365","Valid","7.483","7.483","Valid"
"2019-06-29 13:15:00","30.913","34.952","Valid","11.757","11.757","Valid","10.791","10.791","Valid"
"2019-06-29 13:30:00","32.36","36.399","Valid","11.96","11.96","Valid","11.433","11.433","Valid"
"2019-06-29 13:45:00","33.419","37.458","Valid","12.295","12.295","Valid","11.337","11.337","Invalid (1)"
"2019-06-29 14:00:00","31.045","35.084","Valid","13.382","13.382","Valid","12.174","12.174","Valid"
"2019-06-29 14:15:00","32.521","36.56","Valid","19.071","19.071","Valid","18.014","18.014","Valid"
"2019-06-29 14:30:00","33.379","37.418","Valid","26.252","26.252","Valid","24.957","24.957","Invalid (1)"
"2019-06-29 14:45:00","33.232","37.271","Valid","26.474","26.474","Valid","25.841","25.841","Valid"
"2019-06-29 15:00:00","31.265","35.304","Valid","23.407","23.407","Valid","22.27","22.27","Invalid (1)"
"2019-06-29 15:15:00","30.773","34.812","Valid","17.317","17.317","Valid","15.911","15.911","Invalid (1)"
"2019-06-29 15:30:00","30.506","34.545","Valid","9.885","9.885","Valid","8.379","8.379","Valid"
"2019-06-29 15:45:00","31.893","35.932","Valid","7.443","7.443","Valid","5.696","5.696","Valid"
"2019-06-29 16:00:00","29.467","33.506","Valid","6.622","6.622","Valid","4.629","4.629","Valid"
"2019-06-29 16:15:00","29.847","33.886","Valid","6.289","6.289","Valid","4.584","4.584","Valid"
"2019-06-29 16:30:00","30.935","34.974","Valid","7.07","7.07","Valid","4.785","4.785","Valid"
"2019-06-29 16:45:00","30.353","34.392","Valid","6.42","6.42","Valid","4.809","4.809","Valid"
"2019-06-29 17:00:00","30.082","34.121","Valid","8.603","8.603","Valid","5.86","5.86","Valid"
"2019-06-29 17:15:00","30.795","34.834","Valid","6.716","6.716","Valid","5.031","5.031","Valid"
