"Timestamp","NO2-PreScaled","NO2-Scaled","NO2-Flags","PM10-PreScaled","PM10-Scaled","PM10-Flags","PM2.5-PreScaled","PM2.5-Scaled","PM2.5-Flags"
"2019-06-23 00:00:00","19.464","24.093","Valid","4.887","4.887","Valid","3.795","3.795","Valid"
"2019-06-23 00:15:00","17.459","22.088","Valid","5.12","5.12","Valid","4.071","4.071","Valid"
"2019-06-23 00:30:00","16.923","21.552","Valid","5.264","5.264","Valid","3.929","3.929","Valid"
"2019-06-23 00:45:00","19.619","24.248","Valid","5.463","5.463","Valid","4.545","4.545","Valid"
"2019-06-23 01:00:00","17.227","21.855","Valid","5.472","5.472","Valid","4.488","4.488","Valid"
"2019-06-23 01:15:00","15.316","19.945","Valid","5.523","5.523","Valid","4.917","4.917","Valid"
"2019-06-23 01:30:00","16.781","21.41","Valid","6.929","6.929","Valid","5.659","5.659","Valid"
"2019-06-23 01:45:00","16.733","21.362","Valid","6.806","6.806","Valid","5.733","5.733","Valid"
"2019-06-23 02:00:00","16.093","20.721","Valid","7.351","7.351","Valid","6.452","6.452","Valid"
"2019-06-23 02:15:00","16.54","21.169","Valid","8.59","8.59","Valid","7.16","7.16","Valid"
"2019-06-23 02:30:00","16.061","20.69","Valid","9.3","9.3","Valid","7.536","7.536","Valid"
"2019-06-23 02:45:00","14.771","19.399","Valid","9.126","9.126","Valid","7.858","7.858","Valid"
"2019-06-23 03:00:00","13.312","17.941","Valid","10.134","10.134","Valid","8.629","8.629","Valid"
"2019-06-23 03:15:00","13.185","17.813","Valid","10.457","10.457","Valid","9.271","9.271","Valid"
"2019-06-23 03:30:00","14.211","18.84","Valid","10.982","10.982","Valid","9.534","9.534","Valid"
"2019-06-23 03:45:00","12.805","17.434","Valid","11.086","11.086","Valid","9.443","9.443","Valid"
"2019-06-23 04:00:00","12.875","17.503","Valid","10.687","10.687","Valid","9.239","9.239","Valid"
"2019-06-23 04:15:00","14.471","19.1","Valid","10.312","10.312","Valid","9.008","9.008","Valid"
"2019-06-23 04:30:00","14.797","19.425","Valid","11.073","11.073","Valid","9.274","9.274","Valid"
"2019-06-23 04:45:00","13.438","18.067","Valid","10.899","10.899","Valid","9.62","9.62","Valid"
"2019-06-23 05:00:00","14.11","18.739","Valid","12.023","12.023","Valid","10.031","10.031","Valid"
"2019-06-23 05:15:00","14.52","19.149","Valid","14.061","14.061","Valid","12.103","12.103","Valid"
"2019-06-23 05:30:00","15.313","19.942","Valid","12.921","12.921","Valid","11.33","11.33","Valid"
"2019-06-23 05:45:00","13.509","18.137","Valid","13.445","13.445","Valid","11.269","11.269","Valid"
"2019-06-23 06:00:00","17.663","22.291","Valid","14.24","14.24","Valid","11.364","11.364","Valid"
"2019-06-23 06:15:00","16.067","20.695","Valid","13.457","13.457","Valid","11.812","11.812","Valid"
"2019-06-23 06:30:00","17.612","22.241","Valid","13.442","13.442","Valid","12.039","12.039","Valid"
"2019-06-23 06:45:00","15.755","20.384","Valid","14.249","14.249","Valid","12.529","12.529","Valid"
"2019-06-23 07:00:00","17.207","21.836","Valid","14.685","14.685","Valid","12.659","12.659","Valid"
"2019-06-23 07:15:00","15.034","19.663","Valid","15.079","15.079","Valid","13.457","13.457","Valid"
"2019-06-23 07:30:00","16.035","20.663","Valid","15.791","15.791","Valid","14.228","14.228","Valid"
"2019-06-23 07:45:00","17.243","21.871","Valid","16.147","16.147","Valid","14.586","14.586","Valid"
"2019-06-23 08:00:00","17.135","21.763","Valid","16.053","16.053","Valid","14.226","14.226","Valid"
"2019-06-23 08:15:00","17.004","21.633","Valid","15.322","15.322","Valid","13.758","13.758","Valid"
