"Timestamp","NO2-PreScaled","NO2-Scaled","NO2-Flags","PM10-PreScaled","PM10-Scaled","PM10-Flags","PM2.5-PreScaled","PM2.5-Scaled","PM2.5-Flags"
"2019-06-30 00:00:00","18.646","23.275","Valid","13.956","13.956","Valid","11.249","11.249","Valid"
"2019-06-30 00:15:00","16.146","20.775","Valid","13.63","13.63","Valid","11.331","11.331","Valid"
"2019-06-30 00:30:00","17.237","21.866","Valid","15.023","15.023","Valid","11.643","11.643","Valid"
"2019-06-30 00:45:00","16.871","21.499","Valid","14.421","14.421","Valid","11.927","11.927","Valid"
"2019-06-30 01:00:00","14.929","19.558","Valid","14.937","14.937","Valid","12.354","12.354","Valid"
"2019-06-30 01:15:00","13.662","18.291","Valid","14.887","14.887","Valid","12.145","12.145","Valid"
"2019-06-30 01:30:00","12.879","17.508","Valid","13.275","13.275","Valid","10.567","10.567","Valid"
"2019-06-30 01:45:00","14.399","19.028","Valid","10.338","10.338","Valid","8.738","8.738","Valid"
"2019-06-30 02:00:00","12.043","16.671","Valid","7.303","7.303","Valid","6.046","6.046","Valid"
"2019-06-30 02:15:00","13.173","17.802","Valid","7.158","7.158","Valid","5.689","5.689","Valid"
"2019-06-30 02:30:00","13","17.629","Valid","7.111","7.111","Valid","5.813","5.813","Valid"
"2019-06-30 02:45:00","11.589","16.218","Valid","6.616","6.616","Valid","5.136","5.136","Valid"
"2019-06-30 03:00:00","11.395","16.024","Valid","7.299","7.299","Valid","6.023","6.023","Valid"
"2019-06-30 03:15:00","10.87","15.499","Valid","8.523","8.523","Valid","7.031","7.031","Valid"
"2019-06-30 03:30:00","9.573","14.201","Valid","9.295","9.295","Valid","7.688","7.688","Valid"
"2019-06-30 03:45:00","9.783","14.412","Valid","8.883","8.883","Valid","7.689","7.689","Valid"
"2019-06-30 04:00:00","9.445","14.074","Valid","7.883","7.883","Valid","6.777","6.777","Valid"
"2019-06-30 04:15:00","10.103","14.731","Valid","6.134","6.134","Valid","5.433","5.433","Valid"
"2019-06-30 04:30:00","10.529","15.157","Valid","5.776","5.776","Valid","4.892","4.892","Valid"
"2019-06-30 04:45:00","11.121","15.75","Valid","5.921","5.921","Valid","5.135","5.135","Valid"
"2019-06-30 05:00:00","10.789","15.418","Valid","5.873","5.873","Valid","5.056","5.056","Valid"
"2019-06-30 05:15:00","10.539","15.167","Valid","5.415","5.415","Valid","4.811","4.811","Valid"
"2019-06-30 05:30:00","9.639","14.268","Valid","4.781","4.781","Valid","4.138","4.138","Invalid (1)"
"2019-06-30 05:45:00","9.655","14.284","Valid","4.228","4.228","Valid","3.601","3.601","Valid"
"2019-06-30 06:00:00","10.593","15.222","Valid","3.515","3.515","Valid","3.167","3.167","Valid"
"2019-06-30 06:15:00","10.309","14.937","Valid","3.47","3.47","Valid","2.777","2.777","Valid"
"2019-06-30 06:30:00","10.183","14.811","Valid","2.977","2.977","Valid","2.373","2.373","Valid"
"2019-06-30 06:45:00","10.516","15.145","Valid","2.644","2.644","Valid","2.267","2.267","Valid"
"2019-06-30 07:00:00","9.495","14.124","Valid","2.777","2.777","Valid","2.265","2.265","Valid"
"2019-06-30 07:15:00","9.295","13.924","Valid","3.19","3.19","Valid","2.572","2.572","Valid"
"2019-06-30 07:30:00","12.14","16.769","Valid","3.282","3.282","Valid","2.748","2.748","Valid"
"2019-06-30 07:45:00","10.069","14.697","Valid","3.119","3.119","Valid","2.587","2.587","Valid"
"2019-06-30 08:00:00","10.406","15.035","Valid","3.547","3.547","Valid","2.978","2.978","Valid"
"2019-06-30 08:15:00","13.415","18.044","Valid","3.989","3.989","Valid","3.231","3.231","Valid"
"2019-06-30 08:30:00","11.474","16.103","Valid","3.605","3.605","Valid","3.053","3.053","Valid"
"2019-06-30 08:45:00","10.321","14.95","Valid","3.605","3.605","Valid","3.079","3.079","Valid"
"2019-06-30 09:00:00","13.168","17.797","Valid","3.243","3.243","Valid","2.678","2.678","Valid"
"2019-06-30 09:15:00","11.277","15.906","Valid","3.358","3.358","Valid","2.742","2.742","Valid"
"2019-06-30 09:30:00","10.501","15.129","Valid","3.011","3.011","Valid","2.606","2.606","Valid"
"2019-06-30 09:45:00","10.777","15.406","Valid","3.467","3.467","Valid","3.126","3.126","Invalid (1)"
"2019-06-30 10:00:00","10.995","15.623","Valid","4.691","4.691","Valid","4.225","4.225","Valid"
"2019-06-30 10:15:00","11.903","16.531","Valid","4.372","4.372","Valid","4.025","4.025","Invalid (1)"
"2019-06-30 10:30:00","13.991","18.62","Valid","4.149","4.149","Valid","3.385","3.385","Valid"
"2019-06-30 10:45:00","12.944","17.573","Valid","4.237","4.237","Valid","3.297","3.297","Valid"
"2019-06-30 11:00:00","13.125","17.753","Valid","2.704","2.704","Valid","2.243","2.243","Valid"
"2019-06-30 11:15:00","8.824","13.453","Valid","2.607","2.607","Valid","1.603","1.603","Valid"
"2019-06-30 11:30:00","13.373","18.002","Valid","2.543","2.543","Valid","1.683","1.683","Valid"
"2019-06-30 11:45:00","10.456","15.085","Valid","2.203","2.203","Valid","1.41","1.41","Valid"
"2019-06-30 12:00:00","18.443","23.072","Valid","2.335","2.335","Valid","1.521","1.521","Valid"
"2019-06-30 12:15:00","11.249","15.877","Valid","2.06","2.06","Valid","1.3","1.3","Valid"
"2019-06-30 12:30:00","11.707","16.336","Valid","1.785","1.785","Valid","1.21","1.21","Valid"
"2019-06-30 12:45:00","10.546","15.175","Valid","1.844","1.844","Valid","1.199","1.199","Invalid (1)"
