"Timestamp","NO2-PreScaled","NO2-Scaled","NO2-Flags","PM10-PreScaled","PM10-Scaled","PM10-Flags","PM2.5-PreScaled","PM2.5-Scaled","PM2.5-Flags"
"2019-06-30 00:00:00","16.456","20.495","Valid","17.617","17.617","Valid","13.161","13.161","Valid"
"2019-06-30 00:15:00","16.265","20.304","Valid","18.019","18.019","Valid","13.443","13.443","Valid"
"2019-06-30 00:30:00","15.679","19.718","Valid","18.088","18.088","Valid","13.779","13.779","Valid"
"2019-06-30 00:45:00","15.177","19.216","Valid","18.56","18.56","Valid","13.837","13.837","Valid"
"2019-06-30 01:00:00","14.709","18.748","Valid","18.271","18.271","Valid","13.75","13.75","Valid"
"2019-06-30 01:15:00","13.668","17.707","Valid","17.882","17.882","Valid","13.705","13.705","Valid"
"2019-06-30 01:30:00","13.415","17.454","Valid","15.666","15.666","Valid","12.197","12.197","Valid"
"2019-06-30 01:45:00","13.227","17.266","Valid","14.525","14.525","Valid","12.057","12.057","Valid"
"2019-06-30 02:00:00","11.839","15.878","Valid","11.189","11.189","Valid","9.52","9.52","Valid"
"2019-06-30 02:15:00","13.413","17.452","Valid","10.092","10.092","Valid","8.335","8.335","Valid"
"2019-06-30 02:30:00","12.839","16.878","Valid","9.031","9.031","Valid","7.253","7.253","Valid"
"2019-06-30 02:45:00","12.074","16.113","Valid","8.22","8.22","Valid","6.627","6.627","Valid"
"2019-06-30 03:00:00","11.667","15.706","Valid","8.627","8.627","Valid","7.29","7.29","Valid"
"2019-06-30 03:15:00","10.752","14.791","Valid","10.681","10.681","Valid","8.276","8.276","Valid"
"2019-06-30 03:30:00","10.003","14.042","Valid","11.813","11.813","Valid","8.949","8.949","Valid"
"2019-06-30 03:45:00","9.326","13.365","Valid","10.347","10.347","Valid","8.638","8.638","Valid"
"2019-06-30 04:00:00","9.7","13.739","Valid","9.267","9.267","Valid","7.759","7.759","Valid"
"2019-06-30 04:15:00","9.312","13.351","Valid","7.559","7.559","Valid","6.205","6.205","Valid"
"2019-06-30 04:30:00","10.169","14.208","Valid","7.597","7.597","Valid","5.967","5.967","Valid"
"2019-06-30 04:45:00","10.357","14.396","Valid","7.645","7.645","Valid","6.351","6.351","Valid"
"2019-06-30 05:00:00","11.144","15.183","Valid","7.469","7.469","Valid","6.287","6.287","Valid"
"2019-06-30 05:15:00","10.405","14.444","Valid","6.619","6.619","Valid","5.853","5.853","Valid"
"2019-06-30 05:30:00","12.176","16.215","Valid","6.581","6.581","Valid","5.268","5.268","Invalid (1)"
"2019-06-30 05:45:00","9.905","13.944","Valid","5.617","5.617","Valid","4.549","4.549","Valid"
"2019-06-30 06:00:00","10.525","14.564","Valid","5.231","5.231","Valid","4.329","4.329","Valid"
"2019-06-30 06:15:00","10.743","14.782","Valid","4.899","4.899","Valid","4.049","4.049","Valid"
"2019-06-30 06:30:00","10.463","14.502","Valid","4.015","4.015","Valid","3.556","3.556","Valid"
"2019-06-30 06:45:00","16.192","20.231","Valid","3.899","3.899","Valid","3.434","3.434","Valid"
"2019-06-30 07:00:00","15.9","19.939","Valid","4.792","4.792","Valid","4.197","4.197","Invalid (1)"
"2019-06-30 07:15:00","11.313","15.352","Valid","4.991","4.991","Valid","4.537","4.537","Valid"
"2019-06-30 07:30:00","11.109","15.148","Valid","5.155","5.155","Valid","4.828","4.828","Valid"
"2019-06-30 07:45:00","10.854","14.893","Valid","4.743","4.743","Valid","4.153","4.153","Valid"
"2019-06-30 08:00:00","12.404","16.443","Valid","4.497","4.497","Valid","4.302","4.302","Valid"
"2019-06-30 08:15:00","11.905","15.944","Valid","5.325","5.325","Valid","4.551","4.551","Valid"
"2019-06-30 08:30:00","11.907","15.946","Valid","5.208","5.208","Valid","4.347","4.347","Valid"
"2019-06-30 08:45:00","10.988","15.027","Valid","4.739","4.739","Valid","4.457","4.457","Invalid (1)"
"2019-06-30 09:00:00","11.792","15.831","Valid","4.543","4.543","Valid","3.936","3.936","Valid"
"2019-06-30 09:15:00","11.673","15.712","Valid","6.149","6.149","Valid","6.145","6.145","Invalid (1)"
"2019-06-30 09:30:00","12.514","16.553","Valid","9.727","9.727","Valid","9.919","9.919","Invalid (1)"
"2019-06-30 09:45:00","12.767","16.806","Valid","5.974","5.974","Valid","5.897","5.897","Invalid (1)"
"2019-06-30 10:00:00","12.875","16.914","Valid","5.642","5.642","Valid","5.511","5.511","Valid"
"2019-06-30 10:15:00","14.116","18.155","Valid","6.137","6.137","Valid","5.755","5.755","Invalid (1)"
"2019-06-30 10:30:00","12.727","16.766","Valid","5.689","5.689","Valid","4.899","4.899","Valid"
"2019-06-30 10:45:00","11.487","15.526","Valid","5.075","5.075","Valid","4.394","4.394","Valid"
"2019-06-30 11:00:00","11.952","15.991","Valid","4.422","4.422","Valid","3.404","3.404","Invalid (1)"
"2019-06-30 11:15:00","13.034","17.073","Valid","4.439","4.439","Valid","3.176","3.176","Valid"
"2019-06-30 11:30:00","13.398","17.437","Valid","4.281","4.281","Valid","3.219","3.219","Valid"
"2019-06-30 11:45:00","14.243","18.282","Valid","4.081","4.081","Valid","3.09","3.09","Valid"
"2019-06-30 12:00:00","13.729","17.768","Valid","4.281","4.281","Valid","3.636","3.636","Invalid (1)"
"2019-06-30 12:15:00","12.862","16.901","Valid","3.698","3.698","Valid","3.139","3.139","Valid"
"2019-06-30 12:30:00","12.524","16.563","Valid","4.553","4.553","Valid","3.601","3.601","Valid"
"2019-06-30 12:45:00","13.207","17.246","Valid","6.205","6.205","Valid","5.253","5.253","Valid"
