"Timestamp","NO2-PreScaled","NO2-Scaled","NO2-Flags","PM10-PreScaled","PM10-Scaled","PM10-Flags","PM2.5-PreScaled","PM2.5-Scaled","PM2.5-Flags"
"2019-06-30 00:00:00","25.96","26.36","Valid","18.181","18.181","Valid","13.796","13.796","Valid"
"2019-06-30 00:15:00","25.755","26.155","Valid","19.223","19.223","Valid","14.028","14.028","Valid"
"2019-06-30 00:30:00","23.143","23.543","Valid","19.28","19.28","Valid","13.921","13.921","Valid"
"2019-06-30 00:45:00","21.427","21.827","Valid","19.023","19.023","Valid","13.89","13.89","Valid"
"2019-06-30 01:00:00","19.447","19.847","Valid","19.203","19.203","Valid","14.001","14.001","Valid"
"2019-06-30 01:15:00","16.623","17.023","Valid","18.477","18.477","Valid","13.774","13.774","Valid"
"2019-06-30 01:30:00","14.857","15.257","Valid","17.457","17.457","Valid","12.58","12.58","Valid"
"2019-06-30 01:45:00","14.635","15.035","Valid","15.253","15.253","Valid","11.077","11.077","Valid"
"2019-06-30 02:00:00","11.556","11.956","Valid","10.219","10.219","Valid","7.934","7.934","Valid"
"2019-06-30 02:15:00","12.365","12.765","Valid","9.175","9.175","Valid","7.366","7.366","Invalid (1)"
"2019-06-30 02:30:00","12.475","12.875","Valid","9.254","9.254","Valid","7.67","7.67","Valid"
"2019-06-30 02:45:00","12.203","12.603","Valid","8.431","8.431","Valid","6.823","6.823","Valid"
"2019-06-30 03:00:00","11.575","11.975","Valid","8.854","8.854","Valid","7.519","7.519","Valid"
"2019-06-30 03:15:00","11.884","12.284","Valid","10.342","10.342","Valid","8.393","8.393","Valid"
"2019-06-30 03:30:00","10.919","11.319","Valid","11.513","11.513","Valid","8.982","8.982","Valid"
"2019-06-30 03:45:00","10.635","11.035","Valid","10.743","10.743","Valid","8.593","8.593","Valid"
"2019-06-30 04:00:00","10.833","11.233","Valid","8.921","8.921","Valid","7.579","7.579","Invalid (1)"
"2019-06-30 04:15:00","10.679","11.079","Valid","7.505","7.505","Valid","6.177","6.177","Valid"
"2019-06-30 04:30:00","10.994","11.394","Valid","7.175","7.175","Valid","5.852","5.852","Invalid (1)"
"2019-06-30 04:45:00","10.939","11.339","Valid","7.869","7.869","Valid","6.122","6.122","Valid"
"2019-06-30 05:00:00","11.45","11.85","Valid","7.367","7.367","Valid","6.174","6.174","Valid"
"2019-06-30 05:15:00","10.551","10.951","Valid","6.817","6.817","Valid","5.739","5.739","Valid"
"2019-06-30 05:30:00","11.356","11.756","Valid","6.309","6.309","Valid","5.361","5.361","Invalid (1)"
"2019-06-30 05:45:00","11.102","11.502","Valid","4.861","4.861","Valid","4.68","4.68","Valid"
"2019-06-30 06:00:00","10.21","10.61","Valid","5.082","5.082","Valid","4.385","4.385","Valid"
"2019-06-30 06:15:00","10.625","11.025","Valid","4.118","4.118","Valid","4.077","4.077","Valid"
"2019-06-30 06:30:00","10.217","10.617","Valid","3.691","3.691","Valid","3.782","3.782","Invalid (1)"
"2019-06-30 06:45:00","9.453","9.853","Valid","4.428","4.428","Valid","3.599","3.599","Valid"
"2019-06-30 07:00:00","9.771","10.171","Valid","3.825","3.825","Valid","3.67","3.67","Valid"
"2019-06-30 07:15:00","10.289","10.689","Valid","4.512","4.512","Valid","3.803","3.803","Invalid (1)"
"2019-06-30 07:30:00","10.581","10.981","Valid","3.667","3.667","Valid","3.742","3.742","Valid"
"2019-06-30 07:45:00","10.502","10.902","Valid","4.231","4.231","Valid","3.979","3.979","Valid"
"2019-06-30 08:00:00","10.689","11.089","Valid","5.121","5.121","Valid","4.442","4.442","Valid"
"2019-06-30 08:15:00","11.161","11.561","Valid","4.475","4.475","Valid","4.429","4.429","Valid"
"2019-06-30 08:30:00","10.644","11.044","Valid","5.111","5.111","Valid","4.579","4.579","Valid"
"2019-06-30 08:45:00","9.943","10.343","Valid","5.169","5.169","Valid","4.625","4.625","Valid"
"2019-06-30 09:00:00","10.066","10.466","Valid","4.323","4.323","Valid","4.121","4.121","Invalid (1)"
"2019-06-30 09:15:00","10.714","11.114","Valid","4.81","4.81","Valid","4.057","4.057","Invalid (1)"
"2019-06-30 09:30:00","10.157","10.557","Valid","4.551","4.551","Valid","4.226","4.226","Valid"
"2019-06-30 09:45:00","11.071","11.471","Valid","4.329","4.329","Valid","4.67","4.67","Invalid (1)"
"2019-06-30 10:00:00","10.941","11.341","Valid","6.987","6.987","Valid","5.915","5.915","Invalid (1)"
"2019-06-30 10:15:00","11.866","12.266","Valid","6.271","6.271","Valid","5.903","5.903","Valid"
"2019-06-30 10:30:00","11.485","11.885","Valid","5.628","5.628","Valid","5.086","5.086","Valid"
"2019-06-30 10:45:00","10.685","11.085","Valid","5.639","5.639","Valid","4.733","4.733","Valid"
"2019-06-30 11:00:00","10.573","10.973","Valid","4.844","4.844","Valid","3.851","3.851","Valid"
"2019-06-30 11:15:00","10.177","10.577","Valid","4.521","4.521","Valid","3.736","3.736","Valid"
"2019-06-30 11:30:00","10.845","11.245","Valid","4.267","4.267","Valid","3.377","3.377","Invalid (1)"
"2019-06-30 11:45:00","10.497","10.897","Valid","4.073","4.073","Valid","3.267","3.267","Invalid (1)"
"2019-06-30 12:00:00","10.674","11.074","Valid","4.457","4.457","Valid","3.661","3.661","Invalid (1)"
"2019-06-30 12:15:00","12.305","12.705","Valid","4.037","4.037","Valid","3.319","3.319","Valid"
"2019-06-30 12:30:00","10.337","10.737","Valid","4.639","4.639","Valid","3.903","3.903","Invalid (1)"
"2019-06-30 12:45:00","10.006","10.406","Valid","4.775","4.775","Valid","3.743","3.743","Valid"
