TIMESTAMP,NODE,EASTING,NORTHING,FLOW_ACTUAL_15M,SAT_BANDINGS,DETECTOR_NO,TOTAL_DETECTOR_NO,DETECTOR_RATE
2019-06-25T01:59:00Z,10/240,523849.300,174613.000,43,0-79%,2,4,0.5
2019-06-25T01:59:00Z,10/242,528182.400,172544.900,127,0-79%,2,2,1
2019-06-25T01:59:00Z,10/243,525294.500,173451.500,25,0-79%,2,2,1
2019-06-25T01:59:00Z,10/249,528631.840,176238.690,61,0-79%,1,1,1
2019-06-25T01:59:00Z,10/251,526178.980,172281.610,44,0-79%,2,3,0.67
2019-06-25T01:59:00Z,10/253,525712.530,174861.280,131,0-79%,2,2,1
2019-06-25T01:59:00Z,10/254,525832.400,174786.100,177,0-79%,1,1,1
2019-06-25T01:59:00Z,10/255,528626.930,177380.690,79,0-79%,2,2,1
2019-06-25T01:59:00Z,10/256,523999.900,175212.010,155,0-79%,2,2,1
2019-06-25T01:59:00Z,10/258,525878.554,174658.948,79,0-79%,1,1,1
2019-06-25T01:59:00Z,10/266,526117.082,172726.135,25,0-79%,1,1,1
2019-06-25T01:59:00Z,10/268,528618.390,177465.630,61,0-79%,3,3,1
2019-06-25T01:59:00Z,10/288,526289.450,175408.220,85,0-79%,3,3,1
2019-06-25T01:59:00Z,10/308,522118.943,174125.661,53,0-79%,1,1,1
2019-06-25T01:59:00Z,10/314,527860.500,171019.970,75,0-79%,1,1,1
2019-06-25T01:59:00Z,19/122,533743.900,170878.300,80,0-79%,1,2,0.5
2019-06-25T01:59:00Z,19/126,533707.000,170742.000,26,0-79%,7,7,1
2019-06-25T01:59:00Z,20/023,533511.000,170411.000,59,0-79%,2,2,1
2019-06-25T01:59:00Z,20/258,533528.620,170713.240,61,0-79%,1,1,1
2019-06-25T01:59:00Z,22/010,526128.190,167192.020,25,0-79%,5,5,1
2019-06-25T01:59:00Z,22/001,525794.030,170063.030,932,80-89%,5,5,1
2019-06-25T01:59:00Z,22/002,526159.280,170106.770,57,0-79%,2,3,0.67
2019-06-25T01:59:00Z,22/007,527200.700,168102.020,15,0-79%,2,3,0.67
2019-06-25T01:59:00Z,22/008,527500.000,168477.860,30,0-79%,2,2,1
2019-06-25T01:59:00Z,22/009,523243.030,169047.380,23,0-79%,2,6,0.33
2019-06-25T01:59:00Z,22/011,524726.760,170671.240,25,0-79%,3,3,1
2019-06-25T01:59:00Z,22/031,527916.150,168871.340,95,0-79%,1,1,1
2019-06-25T01:59:00Z,22/036,525722.400,168576.930,23,0-79%,2,2,1
2019-06-25T01:59:00Z,22/039,526943.430,170649.490,100,0-79%,2,2,1
2019-06-25T01:59:00Z,22/055,524811.050,170605.960,37,0-79%,1,1,1
2019-06-25T01:59:00Z,22/059,524170.690,169246.830,29,0-79%,4,4,1
2019-06-25T01:59:00Z,22/069,527812.670,169185.820,30,0-79%,4,4,1
2019-06-25T01:59:00Z,22/014,525872.760,171395.020,19,0-79%,1,1,1
2019-06-25T01:59:00Z,22/017,522884.330,169340.200,13,0-79%,4,4,1
2019-06-25T01:59:00Z,22/024,525815.370,169443.730,61,0-79%,3,3,1
2019-06-25T01:59:00Z,22/025,523950.000,169130.000,24,0-79%,6,6,1
2019-06-25T01:59:00Z,22/026,523315.660,169285.650,4,0-79%,1,1,1
2019-06-25T01:59:00Z,22/048,525802.280,169586.990,54,0-79%,4,4,1
2019-06-25T01:59:00Z,22/050,528112.920,168347.490,38,0-79%,3,3,1
2019-06-25T01:59:00Z,22/063,525495.730,168506.870,22,0-79%,1,1,1
2019-06-25T01:59:00Z,22/068,523212.260,169247.380,10,0-79%,3,3,1
2019-06-25T01:59:00Z,22/079,526220.000,168214.000,36,0-79%,3,3,1
2019-06-25T01:59:00Z,22/071,525344.270,168477.390,13,0-79%,2,2,1
2019-06-25T01:59:00Z,22/072,527040.090,170822.160,130,0-79%,1,1,1
2019-06-25T01:59:00Z,22/078,525474.110,172229.850,35,0-79%,1,2,0.5
2019-06-25T01:59:00Z,22/096,525896.400,170066.110,76,0-79%,2,2,1
2019-06-25T01:59:00Z,22/105,524824.020,170530.110,29,0-79%,2,2,1
2019-06-25T01:59:00Z,22/109,527681.750,169051.840,30,0-79%,3,3,1
2019-06-25T01:59:00Z,22/110,527764.980,168933.690,52,0-79%,3,3,1
2019-06-25T01:59:00Z,22/113,524915.860,170580.310,53,0-79%,3,3,1
2019-06-25T01:59:00Z,22/118,525058.790,170493.390,41,0-79%,1,1,1
2019-06-25T01:59:00Z,22/124,527735.450,169139.950,33,0-79%,2,2,1
2019-06-25T01:59:00Z,22/125,527721.000,169143.000,20,0-79%,2,2,1
2019-06-25T01:59:00Z,22/146,524571.130,170843.260,15,0-79%,2,3,0.67
2019-06-25T01:59:00Z,22/082,525799.470,169738.520,44,0-79%,5,5,1
2019-06-25T01:59:00Z,22/083,526778.210,169704.000,48,0-79%,2,2,1
2019-06-25T01:59:00Z,22/089,526509.690,170146.830,57,0-79%,1,1,1
2019-06-25T01:59:00Z,22/142,525784.760,169878.570,78,0-79%,1,1,1
2019-06-25T01:59:00Z,22/144,527907.880,170339.290,58,0-79%,3,3,1
