TIMESTAMP,NODE,EASTING,NORTHING,FLOW_ACTUAL_15M,SAT_BANDINGS,DETECTOR_NO,TOTAL_DETECTOR_NO,DETECTOR_RATE
2019-06-25T10:43:00Z,31/104,533130.000,190740.000,447,0-79%,2,2,1
2019-06-25T10:43:00Z,31/107,531855.000,188126.000,525,0-79%,1,1,1
2019-06-25T10:43:00Z,31/108,534244.000,189599.000,450,0-79%,2,2,1
2019-06-25T10:43:00Z,31/109,534404.000,189478.000,303,0-79%,4,4,1
2019-06-25T10:43:00Z,31/114,535169.000,191024.000,305,0-79%,5,5,1
2019-06-25T10:43:00Z,31/117,533835.000,190206.000,294,0-79%,3,3,1
2019-06-25T10:43:00Z,31/119,533890.000,190407.000,435,0-79%,1,2,0.5
2019-06-25T10:43:00Z,31/121,534686.000,189462.000,315,0-79%,4,4,1
2019-06-25T10:43:00Z,31/122,533880.000,191485.000,353,0-79%,3,3,1
2019-06-25T10:43:00Z,31/123,533892.000,191648.000,224,0-79%,4,4,1
2019-06-25T10:43:00Z,31/124,534508.000,189785.000,521,0-79%,3,3,1
2019-06-25T10:43:00Z,31/125,532859.000,191328.000,353,0-79%,1,2,0.5
2019-06-25T10:43:00Z,31/130,531054.550,190317.680,424,0-79%,1,1,1
2019-06-25T10:43:00Z,31/131,529741.400,191665.240,608,0-79%,1,1,1
2019-06-25T10:43:00Z,31/132,529729.060,191665.240,357,0-79%,1,1,1
2019-06-25T10:43:00Z,31/134,529372.820,191823.520,495,0-79%,1,1,1
2019-06-25T10:43:00Z,31/145,531776.468,188660.969,389,0-79%,3,3,1
2019-06-25T10:43:00Z,31/149,531884.800,187917.100,816,0-79%,2,2,1
2019-06-25T10:43:00Z,31/172,532482.900,191426.200,554,0-79%,2,2,1
2019-06-25T10:43:00Z,31/179,530773.000,190674.900,451,0-79%,2,2,1
2019-06-25T10:43:00Z,31/181,531717.600,189051.400,462,0-79%,1,2,0.5
2019-06-25T10:43:00Z,31/182,533912.600,190862.100,424,0-79%,2,2,1
2019-06-25T10:43:00Z,31/183,533887.900,191287.900,227,0-79%,2,4,0.5
2019-06-25T10:43:00Z,31/186,531936.580,187778.360,646,0-79%,1,1,1
2019-06-25T10:43:00Z,31/188,532812.300,188076.100,392,0-79%,3,3,1
2019-06-25T10:43:00Z,31/189,532887.700,188200.100,412,0-79%,3,3,1
2019-06-25T10:43:00Z,31/190,533261.600,188605.400,540,0-79%,1,2,0.5
2019-06-25T10:43:00Z,31/191,533471.064,188757.698,492,0-79%,2,2,1
2019-06-25T10:43:00Z,31/196,531412.410,189610.730,405,0-79%,1,1,1
2019-06-25T10:43:00Z,31/197,530509.400,189328.800,563,0-79%,1,1,1
