TIMESTAMP,NODE,EASTING,NORTHING,FLOW_ACTUAL_15M,SAT_BANDINGS,DETECTOR_NO,TOTAL_DETECTOR_NO,DETECTOR_RATE
2019-06-25T04:44:00Z,04/143,533610.960,186408.130,90,0-79%,3,3,1
2019-06-25T04:44:00Z,04/144,533859.420,186356.420,104,0-79%,2,2,1
2019-06-25T04:44:00Z,04/145,533663.520,186703.810,119,0-79%,2,2,1
2019-06-25T04:44:00Z,04/148,533466.700,183328.200,148,0-79%,2,2,1
2019-06-25T04:44:00Z,04/150,533601.590,186299.260,122,0-79%,2,2,1
2019-06-25T04:44:00Z,04/151,533655.800,186784.570,394,0-79%,1,2,0.5
2019-06-25T04:44:00Z,04/159,532241.310,186907.180,381,0-79%,2,2,1
2019-06-25T04:44:00Z,04/160,532198.500,187048.310,135,0-79%,1,1,1
2019-06-25T04:44:00Z,04/161,537324.590,185423.750,207,0-79%,10,10,1
2019-06-25T04:44:00Z,04/162,537313.000,185487.000,182,0-79%,3,3,1
2019-06-25T04:44:00Z,04/165,533579.310,186013.370,156,0-79%,2,2,1
2019-06-25T04:44:00Z,04/166,536250.380,185233.870,60,0-79%,1,2,0.5
2019-06-25T04:44:00Z,04/169,533649.930,186703.120,180,0-79%,1,1,1
2019-06-25T04:44:00Z,04/176,533583.970,186023.200,147,0-79%,1,1,1
2019-06-25T04:44:00Z,04/177,534200.000,185416.400,26,0-79%,2,2,1
2019-06-25T04:44:00Z,04/178,533175.400,184006.200,28,0-79%,3,3,1
2019-06-25T04:44:00Z,04/181,533776.900,186637.000,240,0-79%,1,1,1
2019-06-25T04:44:00Z,04/183,533933.460,184143.210,34,0-79%,3,3,1
2019-06-25T04:44:00Z,04/185,536690.000,184738.000,45,0-79%,1,2,0.5
2019-06-25T04:44:00Z,04/191,534866.130,184996.480,102,0-79%,1,1,1
2019-06-25T04:44:00Z,04/207,535049.400,186247.800,627,0-79%,1,1,1
2019-06-25T04:44:00Z,04/209,534542.000,187024.000,40,0-79%,3,4,0.75
2019-06-25T04:44:00Z,04/216,534741.310,185545.950,66,0-79%,4,4,1
2019-06-25T04:44:00Z,04/228,535166.000,184894.000,129,0-79%,1,1,1
2019-06-25T04:44:00Z,04/236,536690.000,184890.000,348,0-79%,1,1,1
2019-06-25T04:44:00Z,04/237,537243.000,185392.000,61,0-79%,5,5,1
2019-06-25T04:44:00Z,04/241,537214.000,185234.000,59,0-79%,2,2,1
2019-06-25T04:44:00Z,04/261,535523.000,186040.000,60,0-79%,1,1,1
2019-06-25T04:44:00Z,05/001,537430.620,180956.670,570,0-79%,4,4,1
2019-06-25T04:44:00Z,05/005,538926.660,181270.460,165,0-79%,5,5,1
2019-06-25T04:44:00Z,05/006,538146.670,181028.180,291,0-79%,16,16,1
2019-06-25T04:44:00Z,05/008,536866.980,183731.530,97,0-79%,3,3,1
2019-06-25T04:44:00Z,05/009,537490.000,182890.000,108,0-79%,6,8,0.75
2019-06-25T04:44:00Z,05/013,537258.480,181809.090,42,0-79%,1,1,1
2019-06-25T04:44:00Z,05/016,534579.400,181317.270,80,0-79%,3,5,0.6
2019-06-25T04:44:00Z,05/017,536017.270,181139.390,261,0-79%,4,4,1
2019-06-25T04:44:00Z,05/018,536175.160,181130.300,287,0-79%,3,5,0.6
2019-06-25T04:44:00Z,05/019,534860.000,183310.000,217,0-79%,3,5,0.6
2019-06-25T04:44:00Z,05/022,534950.950,181892.500,107,0-79%,11,11,1
2019-06-25T04:44:00Z,05/023,534505.830,181728.870,114,0-79%,8,8,1
