TIMESTAMP,NODE,EASTING,NORTHING,FLOW_ACTUAL_15M,SAT_BANDINGS,DETECTOR_NO,TOTAL_DETECTOR_NO,DETECTOR_RATE
2019-06-25T08:14:00Z,05/210,534803.880,182705.660,331,0-79%,1,1,1
2019-06-25T08:14:00Z,05/211,534998.820,182612.790,429,0-79%,2,2,1
2019-06-25T08:14:00Z,05/212,538362.790,181072.050,294,0-79%,1,1,1
2019-06-25T08:14:00Z,05/286,537812.250,182323.080,332,0-79%,3,4,0.75
2019-06-25T08:14:00Z,12/027,524522.100,180169.900,401,0-79%,1,2,0.5
2019-06-25T08:14:00Z,12/028,524803.680,180306.030,486,80-89%,2,2,1
2019-06-25T08:14:00Z,12/029,524127.610,180008.280,427,80-89%,3,3,1
2019-06-25T08:14:00Z,12/030,524057.510,179700.470,724,>=100%,3,3,1
2019-06-25T08:14:00Z,12/053,524462.360,181004.940,308,0-79%,3,3,1
2019-06-25T08:14:00Z,12/060,525210.000,180440.000,436,0-79%,4,4,1
2019-06-25T08:14:00Z,13/004,537364.560,189020.000,207,0-79%,4,4,1
2019-06-25T08:14:00Z,13/012,537446.120,189783.870,391,>=100%,5,5,1
2019-06-25T08:14:00Z,13/016,538477.720,185465.470,192,0-79%,4,4,1
2019-06-25T08:14:00Z,13/090,539068.520,189123.200,339,80-89%,5,8,0.63
2019-06-25T08:14:00Z,13/097,537770.000,189772.000,696,0-79%,1,1,1
2019-06-25T08:14:00Z,13/098,537759.000,189777.000,504,0-79%,1,1,1
2019-06-25T08:14:00Z,13/157,538107.290,187308.500,424,80-89%,3,3,1
2019-06-25T08:14:00Z,14/106,545082.720,186963.060,480,0-79%,2,2,1
2019-06-25T08:14:00Z,14/112,543571.310,186618.180,305,0-79%,1,2,0.5
2019-06-25T08:14:00Z,14/117,546649.900,191458.800,335,>=100%,2,3,0.67
2019-06-25T08:14:00Z,14/118,541479.770,190201.690,407,0-79%,7,7,1
2019-06-25T08:14:00Z,14/119,546544.860,192245.360,260,0-79%,2,2,1
2019-06-25T08:14:00Z,14/124,545203.400,186607.900,429,80-89%,3,3,1
2019-06-25T08:14:00Z,14/139,543761.460,186015.200,342,0-79%,1,2,0.5
2019-06-25T08:14:00Z,14/149,543480.000,188385.800,598,0-79%,2,2,1
2019-06-25T08:14:00Z,14/150,543489.600,188368.600,585,0-79%,2,2,1
2019-06-25T08:14:00Z,14/154,543756.900,188316.700,628,0-79%,2,2,1
2019-06-25T08:14:00Z,14/155,543428.600,186312.300,733,90-99%,2,4,0.5
