TIMESTAMP,NODE,EASTING,NORTHING,FLOW_ACTUAL_15M,SAT_BANDINGS,DETECTOR_NO,TOTAL_DETECTOR_NO,DETECTOR_RATE
2019-06-25T02:29:00Z,31/123,533892.000,191648.000,48,0-79%,4,4,1
2019-06-25T02:29:00Z,31/107,531855.000,188126.000,117,0-79%,1,1,1
2019-06-25T02:29:00Z,31/108,534244.000,189599.000,52,0-79%,3,3,1
2019-06-25T02:29:00Z,31/119,533890.000,190407.000,87,0-79%,1,2,0.5
2019-06-25T02:29:00Z,31/121,534686.000,189462.000,77,0-79%,1,1,1
2019-06-25T02:29:00Z,31/122,533880.000,191485.000,51,0-79%,2,2,1
2019-06-25T02:29:00Z,31/124,534508.000,189785.000,140,0-79%,1,2,0.5
2019-06-25T02:29:00Z,31/125,532859.000,191328.000,30,0-79%,1,1,1
2019-06-25T02:29:00Z,31/145,531776.468,188660.969,95,0-79%,3,3,1
2019-06-25T02:29:00Z,31/149,531884.800,187917.100,160,0-79%,2,2,1
2019-06-25T02:29:00Z,31/172,532482.900,191426.200,38,0-79%,1,1,1
2019-06-25T02:29:00Z,31/179,530773.000,190674.900,44,0-79%,1,1,1
2019-06-25T02:29:00Z,31/181,531717.600,189051.400,135,0-79%,1,2,0.5
2019-06-25T02:29:00Z,31/182,533912.600,190862.100,113,0-79%,1,1,1
2019-06-25T02:29:00Z,31/225,530505.121,190812.419,48,0-79%,1,1,1
2019-06-25T02:29:00Z,31/228,532580.000,191060.000,54,0-79%,5,5,1
2019-06-25T02:29:00Z,31/230,530975.000,189540.000,11,0-79%,4,4,1
2019-06-25T02:29:00Z,31/238,533903.587,189526.827,64,0-79%,2,2,1
2019-06-25T02:29:00Z,32/004,529188.000,191909.000,137,0-79%,8,8,1
2019-06-25T02:29:00Z,32/005,529730.000,192340.000,30,0-79%,1,1,1
2019-06-25T02:29:00Z,32/007,530992.000,192085.000,149,0-79%,7,7,1
2019-06-25T02:29:00Z,32/011,530989.000,192693.000,27,0-79%,1,1,1
2019-06-25T02:29:00Z,32/154,532573.500,192178.000,45,0-79%,8,8,1
2019-06-25T02:29:00Z,32/207,530482.169,192086.024,277,0-79%,2,2,1
2019-06-25T02:29:00Z,00/002,531633.000,181174.000,75,0-79%,3,5,0.6
2019-06-25T02:29:00Z,00/003,533656.170,180943.610,20,0-79%,3,5,0.6
2019-06-25T02:29:00Z,00/004,531400.000,181550.000,51,0-79%,2,2,1
2019-06-25T02:29:00Z,00/005,531389.580,180817.870,146,0-79%,2,2,1
2019-06-25T02:29:00Z,00/006,531648.940,180896.390,55,0-79%,4,4,1
2019-06-25T02:29:00Z,00/007,531797.660,180949.580,47,0-79%,2,4,0.5
2019-06-25T02:29:00Z,00/008,531791.380,181407.130,117,0-79%,1,1,1
2019-06-25T02:29:00Z,00/009,532709.780,181553.610,65,0-79%,5,5,1
2019-06-25T02:29:00Z,00/010,532649.890,181267.550,52,0-79%,3,3,1
2019-06-25T02:29:00Z,00/011,532707.020,181111.700,81,0-79%,4,4,1
2019-06-25T02:29:00Z,00/012,532470.370,181156.890,21,0-79%,2,2,1
2019-06-25T02:29:00Z,00/013,532458.930,181025.750,95,0-79%,3,3,1
2019-06-25T02:29:00Z,00/014,532450.000,180970.000,15,0-79%,1,2,0.5
2019-06-25T02:29:00Z,00/015,532428.090,180826.380,158,0-79%,6,6,1
2019-06-25T02:29:00Z,00/016,532375.540,180991.920,89,0-79%,3,4,0.75
2019-06-25T02:29:00Z,00/019,532890.640,180837.020,88,0-79%,3,5,0.6
2019-06-25T02:29:00Z,00/020,532973.620,180956.170,42,0-79%,3,4,0.75
2019-06-25T02:29:00Z,00/021,533044.890,181128.290,62,0-79%,2,5,0.4
2019-06-25T02:29:00Z,00/022,533068.940,181243.400,57,0-79%,1,3,0.33
2019-06-25T02:29:00Z,00/023,532895.850,181205.640,63,0-79%,3,3,1
2019-06-25T02:29:00Z,00/024,533070.000,181460.000,49,0-79%,3,3,1
2019-06-25T02:29:00Z,00/025,533203.830,181432.540,152,0-79%,3,5,0.6
2019-06-25T02:29:00Z,00/027,531601.690,181356.000,87,0-79%,1,1,1
2019-06-25T02:29:00Z,00/028,532103.300,181844.570,51,0-79%,2,3,0.67
2019-06-25T02:29:00Z,00/033,532180.650,181229.250,45,0-79%,2,2,1
2019-06-25T02:29:00Z,00/035,533331.700,181670.630,180,0-79%,2,2,1
2019-06-25T02:29:00Z,00/036,533309.780,180698.080,213,0-79%,4,5,0.8
2019-06-25T02:29:00Z,00/037,533551.670,181182.910,104,0-79%,1,3,0.33
2019-06-25T02:29:00Z,00/042,533479.580,181115.320,30,0-79%,1,2,0.5
2019-06-25T02:29:00Z,00/044,532183.190,181047.440,37,0-79%,3,3,1
2019-06-25T02:29:00Z,00/047,533289.150,181598.300,188,0-79%,1,2,0.5
2019-06-25T02:29:00Z,00/048,532780.000,181770.000,139,0-79%,1,2,0.5
2019-06-25T02:29:00Z,00/050,531393.390,181172.120,60,0-79%,3,3,1
2019-06-25T02:29:00Z,00/051,532763.640,180724.010,218,0-79%,2,3,0.67
2019-06-25T02:29:00Z,00/052,532897.700,180696.690,197,0-79%,4,5,0.8
2019-06-25T02:29:00Z,00/059,531792.940,180831.290,225,0-79%,2,2,1
