TIMESTAMP,NODE,EASTING,NORTHING,FLOW_ACTUAL_15M,SAT_BANDINGS,DETECTOR_NO,TOTAL_DETECTOR_NO,DETECTOR_RATE
2019-06-25T04:30:00Z,08/002,535834.000,178800.780,173,0-79%,1,1,1
2019-06-25T04:30:00Z,08/006,535684.010,178942.440,128,0-79%,2,2,1
2019-06-25T04:30:00Z,08/009,534110.000,177170.000,60,0-79%,4,4,1
2019-06-25T04:30:00Z,08/010,533912.230,173996.440,89,0-79%,4,4,1
2019-06-25T04:30:00Z,08/011,532980.890,174415.110,46,0-79%,2,2,1
2019-06-25T04:30:00Z,08/012,532539.330,176512.780,233,0-79%,1,4,0.25
2019-06-25T04:30:00Z,08/013,534404.670,175484.220,75,0-79%,5,5,1
2019-06-25T04:30:00Z,08/014,533222.670,176718.630,166,0-79%,4,4,1
2019-06-25T04:30:00Z,08/015,533660.000,178320.000,177,0-79%,1,1,1
2019-06-25T04:30:00Z,08/016,532537.610,176737.270,275,0-79%,3,4,0.75
2019-06-25T04:30:00Z,08/017,533230.000,173170.000,136,0-79%,4,5,0.8
2019-06-25T04:30:00Z,08/018,534233.970,176769.260,164,0-79%,2,2,1
2019-06-25T04:30:00Z,08/019,532710.000,176725.860,231,0-79%,3,3,1
2019-06-25T04:30:00Z,08/020,534391.490,173362.220,156,0-79%,2,3,0.67
2019-06-25T04:30:00Z,08/021,534380.000,177890.000,147,0-79%,4,4,1
2019-06-25T04:30:00Z,08/023,533128.600,174144.610,45,0-79%,3,5,0.6
2019-06-25T04:30:00Z,08/026,532444.630,177279.670,104,0-79%,4,4,1
2019-06-25T04:30:00Z,08/040,532252.310,178446.860,203,0-79%,1,4,0.25
2019-06-25T04:30:00Z,08/043,532413.140,177650.000,94,0-79%,5,5,1
2019-06-25T04:30:00Z,08/044,532327.710,178244.860,308,0-79%,1,2,0.5
2019-06-25T04:30:00Z,08/047,534160.000,176550.000,38,0-79%,1,2,0.5
2019-06-25T04:30:00Z,08/048,534445.200,176769.840,208,0-79%,1,1,1
2019-06-25T04:30:00Z,08/050,534459.070,177825.470,212,0-79%,3,3,1
2019-06-25T04:30:00Z,08/061,534058.320,179519.640,94,0-79%,4,4,1
2019-06-25T04:30:00Z,08/067,533826.690,178192.150,220,0-79%,3,3,1
2019-06-25T04:30:00Z,08/068,532136.070,178711.910,124,0-79%,1,3,0.33
2019-06-25T04:30:00Z,08/070,532697.190,176005.130,118,0-79%,3,3,1
2019-06-25T04:30:00Z,08/072,534442.650,175982.000,82,0-79%,3,3,1
2019-06-25T04:30:00Z,08/075,534982.440,177444.730,349,0-79%,2,2,1
2019-06-25T04:30:00Z,08/082,532530.000,176657.000,111,>=100%,2,3,0.67
2019-06-25T04:30:00Z,08/100,535171.570,177336.240,226,0-79%,4,4,1
2019-06-25T04:30:00Z,08/102,533190.000,175744.380,51,0-79%,5,5,1
2019-06-25T04:30:00Z,08/106,534357.700,176779.300,248,0-79%,1,1,1
2019-06-25T04:30:00Z,08/107,534238.794,176753.616,481,0-79%,1,1,1
2019-06-25T04:30:00Z,08/108,534452.100,176781.420,98,0-79%,1,1,1
2019-06-25T04:30:00Z,08/112,532474.800,176979.900,113,0-79%,3,3,1
2019-06-25T04:30:00Z,08/117,534825.890,175711.810,32,0-79%,3,3,1
2019-06-25T04:30:00Z,08/120,535780.310,179020.100,25,0-79%,3,3,1
2019-06-25T04:30:00Z,08/122,535593.610,178998.600,227,0-79%,2,2,1
2019-06-25T04:30:00Z,08/126,535068.800,174159.800,30,0-79%,1,1,1
2019-06-25T04:30:00Z,08/133,533325.800,175518.780,39,0-79%,6,7,0.86
2019-06-25T04:30:00Z,08/138,535582.610,178995.330,49,0-79%,1,1,1
2019-06-25T04:30:00Z,08/144,533536.700,178409.200,514,0-79%,1,1,1
2019-06-25T04:30:00Z,08/146,533654.270,178575.350,45,0-79%,4,4,1
2019-06-25T04:30:00Z,08/149,534598.620,177727.090,286,0-79%,2,2,1
