TIMESTAMP,NODE,EASTING,NORTHING,FLOW_ACTUAL_15M,SAT_BANDINGS,DETECTOR_NO,TOTAL_DETECTOR_NO,DETECTOR_RATE
2019-06-23T10:14:00Z,14/026,544480.930,187114.350,499,0-79%,1,2,0.5
2019-06-23T10:14:00Z,14/028,548460.740,189086.160,574,0-79%,8,8,1
2019-06-23T10:14:00Z,14/030,547360.980,192295.240,310,0-79%,5,5,1
2019-06-23T10:14:00Z,14/034,544446.500,191284.520,303,0-79%,3,3,1
2019-06-23T10:14:00Z,14/035,543282.000,186158.000,407,0-79%,8,8,1
2019-06-23T10:14:00Z,14/047,544902.970,188289.540,489,0-79%,7,7,1
2019-06-23T10:14:00Z,14/050,543603.330,186518.140,354,0-79%,3,3,1
2019-06-23T10:14:00Z,14/051,543078.000,188661.000,342,0-79%,2,2,1
2019-06-23T10:14:00Z,14/052,543091.670,188665.370,373,0-79%,2,2,1
2019-06-23T10:14:00Z,14/056,540440.480,187189.500,863,0-79%,1,2,0.5
2019-06-23T10:14:00Z,14/059,540112.000,190604.000,303,0-79%,4,4,1
2019-06-23T10:14:00Z,14/061,540036.170,190850.440,593,0-79%,2,2,1
2019-06-23T10:14:00Z,14/065,543314.000,186179.000,505,0-79%,2,2,1
2019-06-23T10:14:00Z,14/070,544529.320,187399.530,286,0-79%,2,3,0.67
2019-06-23T10:14:00Z,14/079,544317.620,189740.260,18,0-79%,1,1,1
2019-06-23T10:14:00Z,14/073,543516.640,186766.130,280,0-79%,4,4,1
2019-06-23T10:14:00Z,14/074,540180.000,190390.000,568,80-89%,3,3,1
2019-06-23T10:14:00Z,14/075,543425.460,186319.040,491,0-79%,4,4,1
2019-06-23T10:14:00Z,14/080,540114.660,189387.810,435,0-79%,1,2,0.5
2019-06-23T10:14:00Z,14/081,543183.710,187966.380,388,0-79%,4,4,1
2019-06-23T10:14:00Z,14/083,544322.930,189972.220,166,0-79%,4,4,1
2019-06-23T10:14:00Z,14/084,543260.130,188111.870,518,0-79%,1,1,1
2019-06-23T10:14:00Z,14/087,544474.800,191065.390,589,0-79%,1,2,0.5
2019-06-23T10:14:00Z,14/088,546242.770,192004.650,195,0-79%,4,4,1
2019-06-23T10:14:00Z,14/095,544591.320,186768.190,297,0-79%,3,3,1
2019-06-23T10:14:00Z,14/098,541829.630,188423.520,297,0-79%,1,1,1
2019-06-23T10:14:00Z,14/099,544520.250,187592.030,393,0-79%,2,2,1
2019-06-23T10:14:00Z,14/100,544224.000,189613.000,305,80-89%,6,6,1
2019-06-23T10:14:00Z,14/101,544250.840,189745.090,232,0-79%,4,4,1
2019-06-23T10:14:00Z,14/106,545082.720,186963.060,428,0-79%,2,2,1
2019-06-23T10:14:00Z,14/111,544981.010,186921.590,264,0-79%,1,1,1
2019-06-23T10:14:00Z,14/112,543571.310,186618.180,334,0-79%,1,2,0.5
2019-06-23T10:14:00Z,14/117,546649.900,191458.800,295,0-79%,2,3,0.67
2019-06-23T10:14:00Z,14/119,546544.860,192245.360,200,0-79%,2,2,1
2019-06-23T10:14:00Z,14/116,545465.940,187067.150,462,0-79%,1,1,1
2019-06-23T10:14:00Z,14/118,541479.770,190201.690,434,80-89%,7,7,1
2019-06-23T10:14:00Z,14/124,545203.400,186607.900,378,0-79%,3,3,1
2019-06-23T10:14:00Z,14/139,543761.460,186015.200,447,0-79%,1,2,0.5
2019-06-23T10:14:00Z,14/144,543596.300,186292.800,500,0-79%,6,6,1
2019-06-23T10:14:00Z,14/145,541820.100,188302.000,1103,>=100%,2,2,1
2019-06-23T10:14:00Z,14/146,541768.800,188239.000,1262,90-99%,2,3,0.67
2019-06-23T10:14:00Z,14/147,541650.500,188378.600,711,0-79%,2,2,1
2019-06-23T10:14:00Z,14/148,541738.000,188416.200,736,0-79%,4,5,0.8
2019-06-23T10:14:00Z,14/154,543756.900,188316.700,709,0-79%,2,2,1
2019-06-23T10:14:00Z,14/149,543480.000,188385.800,685,0-79%,2,2,1
2019-06-23T10:14:00Z,14/150,543489.600,188368.600,676,0-79%,2,2,1
2019-06-23T10:14:00Z,14/152,544141.900,188221.300,670,0-79%,2,2,1
2019-06-23T10:14:00Z,14/155,543428.600,186312.300,701,0-79%,2,4,0.5
2019-06-23T10:14:00Z,14/158,542333.600,188379.400,358,0-79%,4,6,0.67
2019-06-23T10:14:00Z,14/159,542326.256,188379.905,615,0-79%,2,2,1
2019-06-23T10:14:00Z,14/162,542049.000,188341.000,626,0-79%,2,2,1
2019-06-23T10:14:00Z,14/163,542040.000,188354.000,797,0-79%,4,4,1
2019-06-23T10:14:00Z,14/167,543881.300,185724.100,473,0-79%,2,2,1
2019-06-23T10:14:00Z,14/169,543429.590,186895.640,470,0-79%,1,1,1
2019-06-23T10:14:00Z,14/170,539906.000,188086.350,289,0-79%,3,3,1
2019-06-23T10:14:00Z,14/175,542651.460,189033.960,310,0-79%,2,2,1
2019-06-23T10:14:00Z,14/176,542656.950,189046.070,467,0-79%,2,2,1
2019-06-23T10:14:00Z,14/181,543348.520,186258.170,571,0-79%,5,5,1
2019-06-23T10:14:00Z,14/190,539901.800,188062.230,319,0-79%,1,1,1
2019-06-23T10:14:00Z,14/193,544100.000,185070.000,372,0-79%,2,3,0.67
2019-06-23T10:14:00Z,14/206,542800.000,188908.000,488,0-79%,2,2,1
2019-06-23T10:14:00Z,14/207,542799.000,188891.000,310,0-79%,2,2,1
2019-06-23T10:14:00Z,14/219,543972.000,185474.000,398,0-79%,2,2,1
2019-06-23T10:14:00Z,14/220,543247.000,188429.000,437,90-99%,7,7,1
2019-06-23T10:14:00Z,14/221,543275.000,188405.000,445,80-89%,6,6,1
2019-06-23T10:14:00Z,14/224,543285.000,188460.000,427,0-79%,7,7,1
2019-06-23T10:14:00Z,14/225,543320.000,188440.000,388,90-99%,7,7,1
2019-06-23T10:14:00Z,14/228,543315.000,188415.000,466,80-89%,5,5,1
2019-06-23T10:14:00Z,14/230,543370.000,188400.000,507,0-79%,3,3,1
2019-06-23T10:14:00Z,14/231,544040.870,185296.189,289,0-79%,1,2,0.5
2019-06-23T10:14:00Z,14/235,543520.000,188575.000,503,0-79%,1,1,1
