TIMESTAMP,NODE,EASTING,NORTHING,FLOW_ACTUAL_15M,SAT_BANDINGS,DETECTOR_NO,TOTAL_DETECTOR_NO,DETECTOR_RATE
2019-06-23T14:13:00Z,12/008,525850.000,178860.000,623,0-79%,5,5,1
2019-06-23T14:13:00Z,12/009,525365.860,178833.260,874,80-89%,5,5,1
2019-06-23T14:13:00Z,12/010,526239.810,178909.370,576,0-79%,5,5,1
2019-06-23T14:13:00Z,12/011,525670.000,178859.000,642,0-79%,4,4,1
2019-06-23T14:13:00Z,12/013,526507.860,178947.610,528,0-79%,5,5,1
2019-06-23T14:13:00Z,12/014,525540.450,178580.010,843,0-79%,2,2,1
2019-06-23T14:13:00Z,12/015,525484.260,178630.640,850,0-79%,2,2,1
2019-06-23T14:13:00Z,12/016,525754.180,178283.730,482,0-79%,4,4,1
2019-06-23T14:13:00Z,12/017,526880.520,179004.040,546,0-79%,3,3,1
2019-06-23T14:13:00Z,12/018,526524.300,178030.780,328,0-79%,5,5,1
2019-06-23T14:13:00Z,12/019,526095.720,177602.960,422,80-89%,2,3,0.67
2019-06-23T14:13:00Z,12/020,526763.820,178289.590,341,0-79%,4,4,1
2019-06-23T14:13:00Z,12/021,527210.000,178763.940,355,>=100%,3,4,0.75
2019-06-23T14:13:00Z,12/022,526173.110,177690.100,339,90-99%,2,3,0.67
2019-06-23T14:13:00Z,12/023,527007.140,178557.130,289,0-79%,3,4,0.75
2019-06-23T14:13:00Z,12/025,526312.550,178725.900,228,0-79%,5,5,1
2019-06-23T14:13:00Z,12/033,525135.960,179327.450,344,0-79%,3,5,0.6
2019-06-23T14:13:00Z,12/037,525658.030,179669.320,325,0-79%,7,7,1
2019-06-23T14:13:00Z,12/038,525761.390,179699.640,392,>=100%,1,2,0.5
2019-06-23T14:13:00Z,12/039,524546.089,178995.932,597,0-79%,2,2,1
2019-06-23T14:13:00Z,12/040,524728.700,179109.470,308,>=100%,3,5,0.6
2019-06-23T14:13:00Z,12/041,524639.880,179048.240,467,0-79%,5,5,1
2019-06-23T14:13:00Z,12/048,526763.520,177744.930,454,90-99%,4,4,1
2019-06-23T14:13:00Z,12/049,526368.330,177426.700,526,0-79%,3,4,0.75
2019-06-23T14:13:00Z,12/050,527147.270,178031.240,441,0-79%,3,3,1
2019-06-23T14:13:00Z,12/051,527243.970,178091.800,422,0-79%,2,3,0.67
2019-06-23T14:13:00Z,12/052,526251.060,177368.510,453,>=100%,3,3,1
2019-06-23T14:13:00Z,12/057,528130.610,178353.570,396,0-79%,5,6,0.83
2019-06-23T14:13:00Z,12/061,526446.780,178495.290,338,0-79%,4,4,1
2019-06-23T14:13:00Z,12/062,526563.970,178590.000,253,0-79%,7,7,1
2019-06-23T14:13:00Z,12/063,525586.870,178186.820,551,0-79%,4,4,1
2019-06-23T14:13:00Z,12/064,526533.730,178780.990,260,0-79%,4,4,1
2019-06-23T14:13:00Z,12/066,527890.000,179190.000,413,0-79%,5,5,1
2019-06-23T14:13:00Z,12/068,527170.000,179100.000,373,>=100%,4,4,1
2019-06-23T14:13:00Z,12/069,526889.010,178943.670,210,0-79%,2,2,1
2019-06-23T14:13:00Z,12/070,527570.000,179170.000,302,0-79%,3,4,0.75
2019-06-23T14:13:00Z,12/071,525072.980,178855.340,447,0-79%,2,2,1
2019-06-23T14:13:00Z,12/072,525350.000,178360.000,794,0-79%,2,2,1
2019-06-23T14:13:00Z,12/074,525032.980,178626.350,601,90-99%,9,9,1
2019-06-23T14:13:00Z,12/076,524917.760,178764.000,53,0-79%,1,1,1
2019-06-23T14:13:00Z,12/077,526033.900,178413.040,302,0-79%,4,4,1
2019-06-23T14:13:00Z,12/078,526239.380,178432.130,281,0-79%,4,4,1
2019-06-23T14:13:00Z,12/080,526419.890,177923.420,446,0-79%,2,2,1
2019-06-23T14:13:00Z,12/082,525165.400,178695.000,837,0-79%,2,2,1
2019-06-23T14:13:00Z,12/083,525129.780,178703.670,864,90-99%,2,2,1
2019-06-23T14:13:00Z,12/090,527278.660,179187.580,364,>=100%,2,2,1
2019-06-23T14:13:00Z,12/091,526853.650,178783.660,227,0-79%,4,4,1
2019-06-23T14:13:00Z,12/093,526309.030,177815.010,241,0-79%,1,2,0.5
2019-06-23T14:13:00Z,12/094,526781.129,178988.865,416,0-79%,4,4,1
2019-06-23T14:13:00Z,12/098,525037.320,179277.680,377,0-79%,1,1,1
2019-06-23T14:13:00Z,12/099,525035.850,179289.130,591,0-79%,1,1,1
2019-06-23T14:13:00Z,12/100,524909.390,179207.020,409,0-79%,1,1,1
2019-06-23T14:13:00Z,12/101,524892.770,179209.350,461,0-79%,1,1,1
2019-06-23T14:13:00Z,12/104,525930.310,179698.900,652,0-79%,1,1,1
2019-06-23T14:13:00Z,12/105,525930.310,179710.840,678,0-79%,1,1,1
2019-06-23T14:13:00Z,12/106,526006.330,179684.040,681,0-79%,1,1,1
2019-06-23T14:13:00Z,12/108,525246.310,179388.410,532,0-79%,1,1,1
2019-06-23T14:13:00Z,12/110,527467.790,179366.460,58,0-79%,2,2,1
2019-06-23T14:13:00Z,12/111,527478.530,179364.050,408,0-79%,2,2,1
2019-06-23T14:13:00Z,12/114,527665.020,179592.840,790,0-79%,1,4,0.25
2019-06-23T14:13:00Z,12/119,525162.000,178512.000,2188,>=100%,3,3,1
2019-06-23T14:13:00Z,12/120,525421.350,179501.930,677,0-79%,2,2,1
2019-06-23T14:13:00Z,12/121,525501.810,179544.880,377,0-79%,3,3,1
2019-06-23T14:13:00Z,12/125,528004.100,178649.590,496,0-79%,4,4,1
2019-06-23T14:13:00Z,12/129,527562.400,179447.840,449,0-79%,2,2,1
2019-06-23T14:13:00Z,12/130,527559.010,179458.080,87,0-79%,2,2,1
2019-06-23T14:13:00Z,12/133,525674.820,178423.800,857,80-89%,2,2,1
2019-06-23T14:13:00Z,12/134,525364.460,178037.260,325,0-79%,2,2,1
2019-06-23T14:13:00Z,12/135,525282.540,178976.220,685,>=100%,2,2,1
2019-06-23T14:13:00Z,12/136,527800.620,179629.830,321,0-79%,2,2,1
2019-06-23T14:13:00Z,12/137,525599.230,179820.180,509,0-79%,1,2,0.5
2019-06-23T14:13:00Z,12/138,525277.700,178976.900,53,0-79%,1,1,1
2019-06-23T14:13:00Z,12/146,525353.500,179472.070,211,0-79%,3,3,1
2019-06-23T14:13:00Z,12/158,524350.100,179386.300,0,0-79%,1,1,1
2019-06-23T14:13:00Z,12/160,525863.100,178084.300,965,0-79%,1,1,1
2019-06-23T14:13:00Z,12/171,524947.050,178728.130,532,0-79%,2,2,1
2019-06-23T14:13:00Z,12/184,526948.910,177899.290,456,0-79%,3,3,1
