TIMESTAMP,NODE,EASTING,NORTHING,FLOW_ACTUAL_15M,SAT_BANDINGS,DETECTOR_NO,TOTAL_DETECTOR_NO,DETECTOR_RATE
2019-06-22T19:13:00Z,02/314,529047.281,182239.251,1448,0-79%,1,1,1
2019-06-22T19:13:00Z,02/315,529059.012,182227.961,891,0-79%,2,2,1
2019-06-22T19:13:00Z,03/001,531895.220,182554.790,138,0-79%,5,5,1
2019-06-22T19:13:00Z,03/002,531821.700,182776.140,167,0-79%,4,5,0.8
2019-06-22T19:13:00Z,03/003,531107.490,183101.830,419,0-79%,4,4,1
2019-06-22T19:13:00Z,03/004,531451.920,183143.300,444,90-99%,7,7,1
2019-06-22T19:13:00Z,03/005,531011.210,182517.910,155,0-79%,2,4,0.5
2019-06-22T19:13:00Z,03/006,530790.000,182900.000,458,80-89%,3,3,1
2019-06-22T19:13:00Z,03/016,530722.350,183683.820,284,0-79%,4,4,1
2019-06-22T19:13:00Z,03/027,531466.110,183287.430,413,80-89%,2,2,1
2019-06-22T19:13:00Z,03/029,532800.660,181908.490,231,0-79%,3,3,1
2019-06-22T19:13:00Z,03/031,531171.730,182373.910,236,0-79%,6,6,1
2019-06-22T19:13:00Z,03/033,532206.090,182311.920,135,0-79%,4,4,1
2019-06-22T19:13:00Z,03/034,532547.390,182435.830,403,0-79%,1,2,0.5
2019-06-22T19:13:00Z,03/035,532015.740,182196.870,255,0-79%,3,3,1
2019-06-22T19:13:00Z,03/038,531767.770,182108.850,148,0-79%,3,3,1
2019-06-22T19:13:00Z,03/039,531623.310,182471.240,209,0-79%,4,4,1
2019-06-22T19:13:00Z,03/040,531568.920,182689.190,64,0-79%,3,3,1
2019-06-22T19:13:00Z,03/043,531518.000,183124.920,813,0-79%,1,1,1
2019-06-22T19:13:00Z,03/044,530909.480,183068.700,524,90-99%,3,3,1
2019-06-22T19:13:00Z,03/052,531106.090,183579.910,196,0-79%,3,3,1
2019-06-22T19:13:00Z,03/056,532476.480,182761.030,291,0-79%,2,4,0.5
2019-06-22T19:13:00Z,03/057,532664.620,182690.420,434,0-79%,2,2,1
2019-06-22T19:13:00Z,03/058,532736.650,182619.000,247,90-99%,4,4,1
