TIMESTAMP,NODE,EASTING,NORTHING,FLOW_ACTUAL_15M,SAT_BANDINGS,DETECTOR_NO,TOTAL_DETECTOR_NO,DETECTOR_RATE
2019-06-22T19:44:00Z,24/146,522551.530,176231.460,1781,>=100%,1,1,1
2019-06-22T19:44:00Z,24/147,519819.517,175485.745,658,0-79%,2,2,1
2019-06-22T19:44:00Z,24/162,516017.100,173749.000,152,0-79%,3,3,1
2019-06-22T19:44:00Z,24/166,516137.800,174313.200,437,0-79%,2,2,1
2019-06-22T19:44:00Z,24/178,521312.650,175467.830,570,0-79%,2,2,1
2019-06-22T19:44:00Z,24/186,518885.032,175035.881,123,0-79%,2,2,1
2019-06-22T19:44:00Z,24/191,516487.140,173470.330,262,0-79%,2,2,1
2019-06-22T19:44:00Z,24/207,520665.724,175422.659,633,0-79%,2,2,1
2019-06-22T19:44:00Z,24/210,515530.000,174200.000,131,0-79%,1,2,0.5
2019-06-22T19:44:00Z,24/212,517935.000,175344.000,355,0-79%,5,5,1
2019-06-22T19:44:00Z,24/214,522228.000,175680.000,125,0-79%,1,1,1
2019-06-22T19:44:00Z,24/215,519969.000,175329.000,708,0-79%,1,2,0.5
2019-06-22T19:44:00Z,24/220,517769.832,174749.522,510,0-79%,1,2,0.5
2019-06-22T19:44:00Z,24/232,512725.000,173635.000,349,0-79%,2,2,1
2019-06-22T19:44:00Z,25/033,516130.230,175625.120,266,0-79%,2,2,1
2019-06-22T19:44:00Z,25/062,515998.350,174834.130,377,0-79%,3,4,0.75
2019-06-22T19:44:00Z,25/081,516103.100,175480.400,395,0-79%,1,1,1
2019-06-22T19:44:00Z,25/082,516194.380,175831.410,550,0-79%,1,1,1
2019-06-22T19:44:00Z,25/087,513086.410,174539.460,359,>=100%,1,1,1
2019-06-22T19:44:00Z,13/001,538447.790,194424.380,106,0-79%,3,4,0.75
2019-06-22T19:44:00Z,13/002,537616.580,194895.480,345,0-79%,4,4,1
2019-06-22T19:44:00Z,13/003,537349.200,192770.460,314,0-79%,4,4,1
2019-06-22T19:44:00Z,13/011,535844.980,189412.780,343,0-79%,3,5,0.6
2019-06-22T19:44:00Z,13/014,536529.240,189614.250,274,>=100%,3,5,0.6
2019-06-22T19:44:00Z,13/020,536403.690,192158.510,401,0-79%,2,4,0.5
2019-06-22T19:44:00Z,13/022,539336.070,190277.540,584,>=100%,1,2,0.5
2019-06-22T19:44:00Z,13/024,538594.290,194295.020,356,0-79%,2,3,0.67
2019-06-22T19:44:00Z,13/036,537542.700,190683.500,539,0-79%,1,1,1
2019-06-22T19:44:00Z,13/042,537400.000,191780.000,259,0-79%,5,5,1
2019-06-22T19:44:00Z,13/071,537457.080,191218.310,286,0-79%,6,6,1
2019-06-22T19:44:00Z,13/086,539348.380,190375.950,563,0-79%,6,6,1
2019-06-22T19:44:00Z,13/087,539413.820,190528.480,519,0-79%,6,6,1
2019-06-22T19:44:00Z,13/088,539442.000,190515.000,939,0-79%,3,3,1
2019-06-22T19:44:00Z,13/089,539454.000,190404.000,904,0-79%,3,3,1
2019-06-22T19:44:00Z,13/124,537330.400,192116.200,368,0-79%,2,2,1
2019-06-22T19:44:00Z,13/131,537463.500,191032.110,313,0-79%,16,16,1
2019-06-22T19:44:00Z,13/132,537482.280,190929.040,322,0-79%,14,14,1
2019-06-22T19:44:00Z,13/139,537505.080,191001.400,412,0-79%,6,6,1
2019-06-22T19:44:00Z,13/155,537350.709,192379.985,320,0-79%,1,2,0.5
2019-06-22T19:44:00Z,13/187,536850.000,190818.000,454,0-79%,2,2,1
2019-06-22T19:44:00Z,14/002,541017.290,191306.470,110,0-79%,2,3,0.67
2019-06-22T19:44:00Z,14/005,541610.000,191100.000,413,0-79%,4,4,1
2019-06-22T19:44:00Z,14/010,540039.990,191910.520,248,0-79%,3,3,1
2019-06-22T19:44:00Z,14/011,539982.300,191777.730,242,0-79%,7,7,1
2019-06-22T19:44:00Z,14/012,546382.090,187433.950,508,>=100%,4,4,1
2019-06-22T19:44:00Z,14/024,540084.450,192025.030,325,0-79%,1,3,0.33
2019-06-22T19:44:00Z,14/027,540690.450,191429.090,127,0-79%,3,5,0.6
2019-06-22T19:44:00Z,14/037,540410.000,193030.000,211,0-79%,5,5,1
2019-06-22T19:44:00Z,14/053,546725.090,187541.360,665,0-79%,4,4,1
2019-06-22T19:44:00Z,14/064,541085.480,191844.850,71,0-79%,4,4,1
2019-06-22T19:44:00Z,14/092,542122.980,191627.730,329,0-79%,2,2,1
2019-06-22T19:44:00Z,14/093,542127.530,191622.360,574,0-79%,1,1,1
2019-06-22T19:44:00Z,14/094,542380.980,191689.190,580,0-79%,2,2,1
2019-06-22T19:44:00Z,14/114,547623.700,187872.500,366,0-79%,4,4,1
2019-06-22T19:44:00Z,14/122,546956.480,187630.810,600,0-79%,1,1,1
2019-06-22T19:44:00Z,14/133,547177.700,187712.080,412,0-79%,1,1,1
2019-06-22T19:44:00Z,14/142,542376.400,191458.800,129,0-79%,1,1,1
2019-06-22T19:44:00Z,14/194,541737.400,191250.970,361,0-79%,3,3,1
2019-06-22T19:44:00Z,14/205,541956.000,191539.000,225,0-79%,3,3,1
2019-06-22T19:44:00Z,14/208,546364.000,187030.000,489,80-89%,3,5,0.6
2019-06-22T19:44:00Z,15/001,554679.850,191188.320,288,0-79%,14,14,1
2019-06-22T19:44:00Z,15/003,554657.140,186936.850,238,0-79%,4,4,1
2019-06-22T19:44:00Z,15/004,556019.490,186542.620,280,0-79%,4,4,1
2019-06-22T19:44:00Z,15/006,550934.720,187428.710,270,0-79%,4,4,1
2019-06-22T19:44:00Z,15/007,553130.000,182480.000,238,0-79%,4,5,0.8
2019-06-22T19:44:00Z,15/009,551398.350,188518.850,39,0-79%,1,1,1
2019-06-22T19:44:00Z,15/012,555558.150,191674.880,228,0-79%,4,4,1
2019-06-22T19:44:00Z,15/014,549320.550,188285.260,210,0-79%,2,2,1
2019-06-22T19:44:00Z,15/017,556075.790,186778.810,335,0-79%,1,2,0.5
2019-06-22T19:44:00Z,15/018,550814.730,188487.900,193,0-79%,2,4,0.5
2019-06-22T19:44:00Z,15/019,553376.050,190759.990,346,0-79%,3,3,1
2019-06-22T19:44:00Z,15/020,550420.520,188376.710,254,0-79%,3,3,1
2019-06-22T19:44:00Z,15/027,553482.630,190563.560,438,0-79%,4,4,1
2019-06-22T19:44:00Z,15/029,553477.370,187209.870,261,0-79%,5,5,1
2019-06-22T19:44:00Z,15/030,554029.000,187111.000,155,0-79%,2,4,0.5
2019-06-22T19:44:00Z,15/031,551583.580,187467.560,230,0-79%,6,6,1
