TIMESTAMP,NODE,EASTING,NORTHING,FLOW_ACTUAL_15M,SAT_BANDINGS,DETECTOR_NO,TOTAL_DETECTOR_NO,DETECTOR_RATE
2019-06-22T18:43:00Z,30/011,525210.000,187050.000,237,0-79%,3,3,1
2019-06-22T18:43:00Z,30/012,525150.920,187426.930,250,0-79%,5,5,1
2019-06-22T18:43:00Z,30/013,525058.150,187892.460,186,0-79%,4,4,1
2019-06-22T18:43:00Z,30/014,527290.000,189440.000,374,90-99%,3,4,0.75
2019-06-22T18:43:00Z,30/015,525503.850,195774.000,628,0-79%,3,3,1
2019-06-22T18:43:00Z,30/016,524480.770,196811.380,415,0-79%,3,3,1
2019-06-22T18:43:00Z,30/017,524602.150,196453.080,472,0-79%,3,3,1
2019-06-22T18:43:00Z,30/018,523973.510,189559.640,621,0-79%,5,5,1
2019-06-22T18:43:00Z,30/019,523614.460,189975.080,423,0-79%,8,8,1
2019-06-22T18:43:00Z,30/020,524623.230,186258.770,632,0-79%,6,6,1
2019-06-22T18:43:00Z,30/021,524402.000,186845.080,621,0-79%,6,6,1
2019-06-22T18:43:00Z,30/022,522939.010,188585.700,602,90-99%,6,6,1
2019-06-22T18:43:00Z,30/023,526408.730,191975.550,258,0-79%,5,5,1
2019-06-22T18:43:00Z,30/024,526425.970,193928.840,486,>=100%,5,5,1
2019-06-22T18:43:00Z,30/025,527045.770,188796.230,660,0-79%,4,4,1
2019-06-22T18:43:00Z,30/026,523984.530,188420.500,754,0-79%,8,8,1
2019-06-22T18:43:00Z,30/028,524806.470,189417.260,667,80-89%,12,14,0.86
2019-06-22T18:43:00Z,30/031,524910.490,190238.210,371,0-79%,4,4,1
2019-06-22T18:43:00Z,30/032,522660.700,188941.950,488,>=100%,9,9,1
2019-06-22T18:43:00Z,30/033,520414.980,190806.520,196,0-79%,3,4,0.75
2019-06-22T18:43:00Z,30/034,522057.920,188023.360,174,0-79%,5,7,0.71
2019-06-22T18:43:00Z,30/035,527590.000,192050.000,397,0-79%,4,4,1
2019-06-22T18:43:00Z,30/036,524509.210,196567.050,509,0-79%,2,2,1
2019-06-22T18:43:00Z,30/038,524506.820,196445.760,420,0-79%,1,1,1
2019-06-22T18:43:00Z,30/041,521992.950,188110.860,258,0-79%,5,5,1
2019-06-22T18:43:00Z,30/043,526471.350,191421.610,280,0-79%,5,5,1
2019-06-22T18:43:00Z,30/044,526358.190,192198.790,349,0-79%,2,2,1
2019-06-22T18:43:00Z,30/046,525041.570,189392.660,909,>=100%,5,5,1
2019-06-22T18:43:00Z,30/050,527042.640,193871.330,197,0-79%,2,4,0.5
2019-06-22T18:43:00Z,30/052,524363.960,189280.280,673,>=100%,3,5,0.6
2019-06-22T18:43:00Z,30/057,528074.800,191401.300,614,0-79%,5,5,1
2019-06-22T18:43:00Z,30/058,528147.300,191337.880,453,0-79%,4,4,1
2019-06-22T18:43:00Z,30/061,520291.000,190689.000,312,0-79%,2,2,1
2019-06-22T18:43:00Z,30/062,525169.320,190669.430,565,0-79%,2,2,1
2019-06-22T18:43:00Z,30/069,519328.440,192803.520,436,0-79%,6,6,1
2019-06-22T18:43:00Z,30/070,524863.520,196240.850,542,0-79%,3,3,1
2019-06-22T18:43:00Z,30/072,527277.700,189182.270,315,0-79%,2,2,1
2019-06-22T18:43:00Z,30/078,525401.320,190955.520,649,0-79%,1,2,0.5
2019-06-22T18:43:00Z,30/081,525169.360,187316.040,338,0-79%,1,3,0.33
2019-06-22T18:43:00Z,30/086,521305.500,193194.710,427,0-79%,1,1,1
2019-06-22T18:43:00Z,30/087,524311.120,187066.640,756,0-79%,5,5,1
2019-06-22T18:43:00Z,30/089,520803.040,189581.280,318,0-79%,3,3,1
2019-06-22T18:43:00Z,30/092,522416.860,189693.070,472,>=100%,8,8,1
2019-06-22T18:43:00Z,30/095,525053.060,196077.450,619,0-79%,2,2,1
2019-06-22T18:43:00Z,30/096,525369.750,195851.060,1283,0-79%,1,1,1
2019-06-22T18:43:00Z,30/097,525359.530,195846.300,807,0-79%,1,1,1
2019-06-22T18:43:00Z,30/098,520580.960,189878.730,388,>=100%,3,5,0.6
2019-06-22T18:43:00Z,30/099,528251.770,192270.820,539,0-79%,2,2,1
2019-06-22T18:43:00Z,30/100,527911.900,192111.300,413,0-79%,1,2,0.5
2019-06-22T18:43:00Z,30/102,520917.950,192861.890,254,0-79%,3,6,0.5
2019-06-22T18:43:00Z,30/103,520922.040,189468.970,320,0-79%,9,9,1
2019-06-22T18:43:00Z,30/104,526330.000,192551.000,646,90-99%,1,4,0.25
2019-06-22T18:43:00Z,30/106,525143.070,187505.480,362,0-79%,2,2,1
2019-06-22T18:43:00Z,30/108,522736.660,187403.320,607,0-79%,1,1,1
2019-06-22T18:43:00Z,30/110,526646.970,190488.390,544,0-79%,1,2,0.5
2019-06-22T18:43:00Z,30/111,522628.220,187325.350,588,0-79%,5,5,1
2019-06-22T18:43:00Z,30/112,522610.000,187272.000,541,0-79%,6,6,1
2019-06-22T18:43:00Z,30/113,522643.000,187257.000,561,0-79%,5,5,1
2019-06-22T18:43:00Z,30/120,525243.050,190765.680,488,0-79%,3,3,1
2019-06-22T18:43:00Z,30/121,524486.930,196704.510,495,0-79%,2,2,1
2019-06-22T18:43:00Z,30/123,528007.480,191500.930,454,0-79%,1,1,1
2019-06-22T18:43:00Z,30/127,521619.100,192348.760,337,0-79%,13,13,1
2019-06-22T18:43:00Z,30/131,520855.980,195220.450,765,0-79%,4,4,1
2019-06-22T18:43:00Z,30/133,528273.470,191190.440,544,0-79%,1,1,1
2019-06-22T18:43:00Z,30/135,521633.600,188544.600,417,0-79%,4,4,1
2019-06-22T18:43:00Z,30/136,526700.910,190348.790,477,0-79%,1,3,0.33
2019-06-22T18:43:00Z,30/143,525051.390,187454.760,225,0-79%,1,1,1
2019-06-22T18:43:00Z,30/145,526210.460,191890.100,488,0-79%,2,2,1
2019-06-22T18:43:00Z,30/146,522937.850,187432.900,330,0-79%,4,4,1
2019-06-22T18:43:00Z,30/148,525274.600,195891.420,638,0-79%,3,3,1
2019-06-22T18:43:00Z,30/149,522407.400,190594.000,564,0-79%,5,5,1
2019-06-22T18:43:00Z,30/150,524859.900,187570.000,136,0-79%,4,4,1
2019-06-22T18:43:00Z,30/151,521686.000,195142.000,246,0-79%,4,4,1
2019-06-22T18:43:00Z,30/152,522304.800,190727.600,520,0-79%,4,4,1
2019-06-22T18:43:00Z,30/153,526541.620,190872.960,352,0-79%,6,6,1
2019-06-22T18:43:00Z,30/154,526594.270,190672.120,415,0-79%,5,5,1
2019-06-22T18:43:00Z,30/155,527336.100,195516.300,255,0-79%,3,3,1
2019-06-22T18:43:00Z,30/167,528164.600,191345.700,135,0-79%,1,2,0.5
2019-06-22T18:43:00Z,30/177,522186.630,193876.010,374,0-79%,3,3,1
2019-06-22T18:43:00Z,30/178,526494.300,191062.100,450,0-79%,3,3,1
2019-06-22T18:43:00Z,30/182,526277.000,191976.000,422,0-79%,3,4,0.75
2019-06-22T18:43:00Z,30/184,521809.500,193484.300,307,0-79%,3,3,1
2019-06-22T18:43:00Z,30/188,522378.600,190665.200,578,0-79%,2,2,1
2019-06-22T18:43:00Z,30/192,525261.100,187395.100,179,0-79%,2,2,1
2019-06-22T18:43:00Z,30/206,525500.500,191058.300,540,0-79%,1,2,0.5
2019-06-22T18:43:00Z,30/210,525323.600,190866.600,585,0-79%,1,2,0.5
2019-06-22T18:43:00Z,30/211,525679.200,191277.600,409,0-79%,1,2,0.5
2019-06-22T18:43:00Z,30/212,525989.000,191615.000,488,0-79%,2,2,1
2019-06-22T18:43:00Z,30/214,526327.810,192392.410,563,0-79%,1,2,0.5
2019-06-22T18:43:00Z,30/219,524723.650,196386.280,912,0-79%,1,1,1
2019-06-22T18:43:00Z,30/220,524712.780,196383.040,747,0-79%,1,1,1
2019-06-22T18:43:00Z,30/221,521704.700,188444.200,473,0-79%,3,3,1
2019-06-22T18:43:00Z,30/222,528609.300,192397.900,314,0-79%,2,4,0.5
2019-06-22T18:43:00Z,30/237,520915.000,192820.000,554,0-79%,5,5,1
2019-06-22T18:43:00Z,30/238,520854.000,192857.000,509,0-79%,6,6,1
2019-06-22T18:43:00Z,30/331,525059.000,189395.000,1744,0-79%,1,1,1
2019-06-22T18:43:00Z,30/335,520791.130,189587.335,811,0-79%,1,1,1
2019-06-22T18:43:00Z,30/344,522674.000,187301.000,487,0-79%,6,6,1
2019-06-22T18:43:00Z,30/349,520759.000,189633.000,396,0-79%,5,5,1
2019-06-22T18:43:00Z,31/002,530107.000,188432.000,375,0-79%,3,3,1
2019-06-22T18:43:00Z,31/003,530091.000,188275.000,442,0-79%,3,3,1
2019-06-22T18:43:00Z,31/004,531038.000,187216.000,306,90-99%,4,4,1
2019-06-22T18:43:00Z,31/005,527794.000,188602.000,634,0-79%,2,4,0.5
2019-06-22T18:43:00Z,31/006,528475.000,188167.000,489,0-79%,4,4,1
2019-06-22T18:43:00Z,31/007,528670.000,188040.000,552,0-79%,3,3,1
2019-06-22T18:43:00Z,31/008,528077.000,188187.000,208,0-79%,4,4,1
2019-06-22T18:43:00Z,31/010,529980.000,191440.000,279,0-79%,3,6,0.5
2019-06-22T18:43:00Z,31/012,530925.000,190598.000,701,0-79%,3,3,1
2019-06-22T18:43:00Z,31/013,531006.000,190398.000,507,>=100%,4,4,1
2019-06-22T18:43:00Z,31/015,531488.000,189662.000,507,>=100%,2,3,0.67
2019-06-22T18:42:00Z,19/026,543020.000,165010.000,305,0-79%,8,10,0.8
2019-06-22T18:42:00Z,19/038,536094.050,170527.820,185,0-79%,4,4,1
2019-06-22T18:42:00Z,19/050,540368.880,169592.140,369,0-79%,2,2,1
2019-06-22T18:42:00Z,19/069,539948.370,169666.480,385,0-79%,2,2,1
2019-06-22T18:42:00Z,19/070,540502.310,169418.250,581,0-79%,3,3,1
2019-06-22T18:42:00Z,19/071,540010.030,169507.360,234,0-79%,3,3,1
2019-06-22T18:42:00Z,19/082,537450.670,169605.550,168,0-79%,4,4,1
2019-06-22T18:42:00Z,19/083,540516.740,169143.140,250,0-79%,2,6,0.33
2019-06-22T18:42:00Z,19/090,540635.260,168554.010,527,0-79%,2,2,1
2019-06-22T18:42:00Z,19/099,540517.260,169028.510,270,0-79%,2,3,0.67
2019-06-22T18:42:00Z,19/103,543238.180,165202.400,484,0-79%,1,1,1
2019-06-22T18:42:00Z,19/105,537447.690,169861.060,426,0-79%,3,3,1
2019-06-22T18:42:00Z,19/106,547090.000,169710.000,389,0-79%,2,2,1
2019-06-22T18:42:00Z,19/111,543805.050,164429.220,374,0-79%,4,4,1
2019-06-22T18:42:00Z,19/115,540326.940,168557.780,313,0-79%,3,3,1
2019-06-22T18:42:00Z,19/135,546982.260,168086.000,65,0-79%,2,5,0.4
2019-06-22T18:42:00Z,19/153,543114.000,164929.000,766,0-79%,1,1,1
2019-06-22T18:42:00Z,19/155,535894.600,168409.700,295,0-79%,2,2,1
2019-06-22T18:42:00Z,20/002,530733.070,160834.100,736,0-79%,4,4,1
2019-06-22T18:42:00Z,20/004,530701.040,169444.530,702,0-79%,2,2,1
2019-06-22T18:42:00Z,20/005,534030.400,168475.400,405,0-79%,3,4,0.75
2019-06-22T18:42:00Z,20/007,532423.760,164895.600,345,0-79%,4,4,1
2019-06-22T18:42:00Z,20/009,531792.370,166596.880,337,>=100%,4,4,1
2019-06-22T18:42:00Z,20/010,531157.970,165263.310,611,0-79%,6,6,1
2019-06-22T18:42:00Z,20/011,531088.270,164744.550,417,0-79%,8,8,1
