"Timestamp","NO2-PreScaled","NO2-Scaled","NO2-Flags","PM10-PreScaled","PM10-Scaled","PM10-Flags","PM2.5-PreScaled","PM2.5-Scaled","PM2.5-Flags"
"2019-06-24 00:00:00","17.555","22.183","Valid","26.054","26.054","Valid","24.903","24.903","Valid"
"2019-06-24 00:15:00","16.895","21.524","Valid","26.239","26.239","Valid","25.249","25.249","Valid"
"2019-06-24 00:30:00","17.343","21.971","Valid","27.45","27.45","Valid","25.885","25.885","Valid"
"2019-06-24 00:45:00","17.137","21.766","Valid","28.233","28.233","Valid","26.607","26.607","Valid"
"2019-06-24 01:00:00","16.807","21.435","Valid","28.495","28.495","Valid","26.971","26.971","Valid"
"2019-06-24 01:15:00","15.294","19.923","Valid","28.035","28.035","Valid","26.545","26.545","Valid"
"2019-06-24 01:30:00","17.522","22.151","Valid","26.513","26.513","Valid","25.277","25.277","Valid"
"2019-06-24 01:45:00","18.043","22.672","Valid","28.517","28.517","Valid","27.193","27.193","Valid"
"2019-06-24 02:00:00","18.838","23.467","Valid","30.565","30.565","Valid","28.78","28.78","Valid"
"2019-06-24 02:15:00","18.505","23.133","Valid","31.494","31.494","Valid","29.676","29.676","Valid"
"2019-06-24 02:30:00","18.589","23.218","Valid","32.802","32.802","Valid","30.541","30.541","Valid"
"2019-06-24 02:45:00","18.407","23.036","Valid","33.269","33.269","Valid","31.273","31.273","Valid"
"2019-06-24 03:00:00","19.265","23.894","Valid","34.343","34.343","Valid","32.643","32.643","Valid"
"2019-06-24 03:15:00","21.546","26.175","Valid","35.965","35.965","Valid","33.865","33.865","Valid"
"2019-06-24 03:30:00","23.625","28.254","Valid","37.181","37.181","Valid","35.215","35.215","Valid"
"2019-06-24 03:45:00","22.681","27.31","Valid","39.298","39.298","Valid","36.337","36.337","Valid"
"2019-06-24 04:00:00","23.641","28.27","Valid","39.64","39.64","Valid","37.094","37.094","Valid"
"2019-06-24 04:15:00","23.284","27.913","Valid","40.107","40.107","Valid","37.387","37.387","Valid"
"2019-06-24 04:30:00","26.257","30.886","Valid","39.889","39.889","Valid","37.083","37.083","Valid"
"2019-06-24 04:45:00","26.607","31.236","Valid","39.887","39.887","Valid","37.209","37.209","Valid"
"2019-06-24 05:00:00","30.416","35.045","Valid","39.794","39.794","Valid","36.87","36.87","Valid"
"2019-06-24 05:15:00","26.982","31.611","Valid","37.968","37.968","Valid","35.207","35.207","Valid"
"2019-06-24 05:30:00","32.421","37.05","Valid","38.779","38.779","Valid","35.863","35.863","Valid"
"2019-06-24 05:45:00","35.104","39.733","Valid","35.856","35.856","Valid","33.457","33.457","Valid"
"2019-06-24 06:00:00","34.906","39.535","Valid","29.131","29.131","Valid","27.369","27.369","Valid"
"2019-06-24 06:15:00","37.569","42.197","Valid","24.399","24.399","Valid","23.009","23.009","Valid"
"2019-06-24 06:30:00","36.5","41.129","Valid","23.96","23.96","Valid","21.963","21.963","Valid"
"2019-06-24 06:45:00","29.785","34.413","Valid","21.937","21.937","Valid","20.704","20.704","Valid"
"2019-06-24 07:00:00","34.203","38.832","Valid","19.861","19.861","Valid","18.743","18.743","Valid"
"2019-06-24 07:15:00","31.241","35.87","Valid","19.513","19.513","Valid","18.167","18.167","Valid"
"2019-06-24 07:30:00","25.643","30.272","Valid","17.823","17.823","Valid","16.929","16.929","Valid"
"2019-06-24 07:45:00","26.645","31.274","Valid","17.932","17.932","Valid","16.903","16.903","Valid"
"2019-06-24 08:00:00","25.857","30.485","Valid","14.708","14.708","Valid","13.807","13.807","Valid"
"2019-06-24 08:15:00","30.443","35.071","Valid","12.523","12.523","Valid","11.61","11.61","Valid"
"2019-06-24 08:30:00","27.272","31.901","Valid","9.302","9.302","Valid","8.155","8.155","Valid"
"2019-06-24 08:45:00","18.113","22.741","Valid","7.133","7.133","Valid","6.267","6.267","Invalid (1)"
"2019-06-24 09:00:00","21.401","26.03","Valid","6.983","6.983","Valid","6.012","6.012","Valid"
"2019-06-24 09:15:00","26.672","31.301","Valid","7.509","7.509","Valid","6.844","6.844","Valid"
"2019-06-24 09:30:00","18.253","22.881","Valid","7.522","7.522","Valid","6.853","6.853","Valid"
"2019-06-24 09:45:00","20.564","25.193","Valid","7.214","7.214","Valid","6.849","6.849","Valid"
"2019-06-24 10:00:00","20.619","25.248","Valid","7.712","7.712","Valid","6.899","6.899","Valid"
"2019-06-24 10:15:00","24.422","29.051","Valid","9.047","9.047","Valid","7.13","7.13","Valid"
"2019-06-24 10:30:00","18.82","23.449","Valid","8.177","8.177","Valid","6.761","6.761","Valid"
"2019-06-24 10:45:00","22.287","26.916","Valid","7.7","7.7","Valid","6.305","6.305","Valid"
"2019-06-24 11:00:00","19.517","24.146","Valid","6.803","6.803","Valid","5.752","5.752","Valid"
"2019-06-24 11:15:00","20.387","25.016","Valid","7.383","7.383","Valid","6.039","6.039","Valid"
"2019-06-24 11:30:00","18.14","22.769","Valid","7.135","7.135","Valid","6.197","6.197","Valid"
"2019-06-24 11:45:00","20.045","24.673","Valid","6.587","6.587","Valid","5.734","5.734","Valid"
"2019-06-24 12:00:00","18.219","22.847","Valid","6.874","6.874","Valid","5.823","5.823","Valid"
"2019-06-24 12:15:00","17.546","22.175","Valid","6.715","6.715","Valid","5.929","5.929","Valid"
"2019-06-24 12:30:00","20.315","24.943","Valid","6.522","6.522","Valid","6.031","6.031","Valid"
"2019-06-24 12:45:00","23.797","28.425","Valid","7.454","7.454","Valid","6.075","6.075","Valid"
"2019-06-24 13:00:00","14.6","19.229","Valid","6.223","6.223","Valid","5.079","5.079","Valid"
"2019-06-24 13:15:00","18.361","22.99","Valid","5.441","5.441","Valid","4.193","4.193","Valid"
"2019-06-24 13:30:00","18.317","22.946","Valid","5.484","5.484","Valid","3.877","3.877","Valid"
"2019-06-24 13:45:00","19.294","23.923","Valid","5.154","5.154","Valid","3.907","3.907","Valid"
"2019-06-24 14:00:00","18.797","23.426","Valid","5.28","5.28","Valid","4.326","4.326","Valid"
"2019-06-24 14:15:00","15.303","19.932","Valid","5.962","5.962","Valid","5.119","5.119","Valid"
