"Timestamp","NO2-PreScaled","NO2-Scaled","NO2-Flags","PM10-PreScaled","PM10-Scaled","PM10-Flags","PM2.5-PreScaled","PM2.5-Scaled","PM2.5-Flags"
"2019-06-27 00:01:00","7.308","7.708","Valid","3.715","3.715","Valid","3.136","3.136","Invalid (1)"
"2019-06-27 00:15:00","7.132","7.532","Valid","4.762","4.762","Valid","3.173","3.173","Invalid (1)"
"2019-06-27 00:30:00","7.662","8.062","Valid","5.233","5.233","Valid","3.568","3.568","Valid"
"2019-06-27 00:45:00","6.796","7.196","Valid","5.273","5.273","Valid","3.525","3.525","Valid"
"2019-06-27 01:00:00","7.488","7.888","Valid","5.225","5.225","Valid","3.629","3.629","Valid"
"2019-06-27 01:15:00","7.419","7.819","Valid","5.548","5.548","Valid","3.837","3.837","Invalid (1)"
"2019-06-27 01:30:00","7.461","7.861","Valid","7.139","7.139","Valid","4.219","4.219","Valid"
"2019-06-27 01:45:00","6.87","7.27","Valid","7.166","7.166","Valid","4.474","4.474","Valid"
"2019-06-27 02:00:00","7.069","7.469","Valid","7.837","7.837","Valid","4.641","4.641","Valid"
"2019-06-27 02:15:00","6.188","6.588","Valid","8.303","8.303","Valid","4.798","4.798","Valid"
"2019-06-27 02:30:00","6.665","7.065","Valid","8.569","8.569","Valid","4.705","4.705","Valid"
"2019-06-27 02:45:00","6.939","7.339","Valid","9.765","9.765","Valid","5.089","5.089","Valid"
"2019-06-27 03:00:00","7.284","7.684","Valid","9.105","9.105","Valid","5.004","5.004","Valid"
"2019-06-27 03:15:00","7.032","7.432","Valid","8.206","8.206","Valid","4.827","4.827","Valid"
"2019-06-27 03:30:00","6.967","7.367","Valid","8.943","8.943","Valid","4.749","4.749","Valid"
"2019-06-27 03:45:00","6.711","7.111","Valid","8.629","8.629","Valid","4.767","4.767","Valid"
"2019-06-27 04:00:00","6.972","7.372","Valid","9.314","9.314","Valid","4.764","4.764","Valid"
"2019-06-27 04:15:00","6.589","6.989","Valid","10.265","10.265","Valid","4.839","4.839","Valid"
"2019-06-27 04:30:00","6.635","7.035","Valid","10.801","10.801","Valid","4.743","4.743","Valid"
"2019-06-27 04:45:00","6.452","6.852","Valid","8.267","8.267","Valid","4.519","4.519","Valid"
"2019-06-27 05:00:00","7.445","7.845","Valid","8.181","8.181","Valid","4.654","4.654","Valid"
"2019-06-27 05:15:00","6.605","7.005","Valid","8.569","8.569","Valid","4.549","4.549","Valid"
"2019-06-27 05:30:00","7.454","7.854","Valid","9.821","9.821","Valid","4.683","4.683","Valid"
"2019-06-27 05:45:00","8.209","8.609","Valid","9.365","9.365","Valid","4.781","4.781","Valid"
"2019-06-27 06:00:00","8.337","8.737","Valid","9.106","9.106","Valid","4.669","4.669","Valid"
"2019-06-27 06:15:00","9.369","9.769","Valid","8.778","8.778","Valid","4.75","4.75","Valid"
"2019-06-27 06:30:00","8.696","9.096","Valid","9.397","9.397","Valid","4.907","4.907","Valid"
"2019-06-27 06:45:00","9.658","10.058","Valid","9.423","9.423","Valid","5.218","5.218","Valid"
"2019-06-27 07:00:00","8.778","9.178","Valid","9.358","9.358","Valid","5.17","5.17","Valid"
"2019-06-27 07:15:00","8.429","8.829","Valid","9.54","9.54","Valid","5.466","5.466","Valid"
"2019-06-27 07:30:00","8.845","9.245","Valid","9.821","9.821","Valid","5.259","5.259","Valid"
"2019-06-27 07:45:00","8.302","8.702","Valid","9.188","9.188","Valid","4.875","4.875","Valid"
"2019-06-27 08:00:00","9.407","9.807","Valid","9.359","9.359","Valid","4.927","4.927","Valid"
"2019-06-27 08:15:00","9.275","9.675","Valid","8.949","8.949","Valid","4.857","4.857","Valid"
"2019-06-27 08:30:00","9.121","9.521","Valid","8.655","8.655","Valid","4.589","4.589","Valid"
"2019-06-27 08:45:00","8.969","9.369","Valid","8.287","8.287","Valid","4.474","4.474","Valid"
"2019-06-27 09:00:00","9.901","10.301","Valid","8.083","8.083","Valid","4.629","4.629","Valid"
"2019-06-27 09:15:00","9.436","9.836","Valid","8.693","8.693","Valid","4.501","4.501","Valid"
"2019-06-27 09:30:00","8.856","9.256","Valid","8.76","8.76","Valid","4.636","4.636","Valid"
"2019-06-27 09:45:00","9.317","9.717","Valid","8.084","8.084","Valid","4.8","4.8","Valid"
"2019-06-27 10:00:00","7.815","8.215","Valid","9.156","9.156","Valid","4.871","4.871","Valid"
"2019-06-27 10:15:00","9.745","10.145","Valid","9.101","9.101","Valid","5.307","5.307","Valid"
"2019-06-27 10:30:00","7.965","8.365","Valid","10.179","10.179","Valid","5.291","5.291","Valid"
"2019-06-27 10:45:00","8.171","8.571","Valid","9.073","9.073","Valid","5.136","5.136","Valid"
"2019-06-27 11:00:00","9.264","9.664","Valid","10.135","10.135","Valid","5.086","5.086","Valid"
"2019-06-27 11:15:00","11.138","11.538","Valid","9.009","9.009","Valid","4.833","4.833","Valid"
"2019-06-27 11:30:00","9.649","10.049","Valid","9.227","9.227","Valid","4.497","4.497","Valid"
"2019-06-27 11:45:00","7.635","8.035","Valid","9.009","9.009","Valid","4.564","4.564","Valid"
"2019-06-27 12:00:00","9.225","9.625","Valid","9.152","9.152","Valid","5.18","5.18","Valid"
"2019-06-27 12:15:00","9.103","9.503","Valid","8.641","8.641","Valid","4.743","4.743","Valid"
"2019-06-27 12:30:00","10.487","10.887","Valid","8.407","8.407","Valid","4.617","4.617","Valid"
"2019-06-27 12:45:00","8.141","8.541","Valid","7.771","7.771","Valid","4.259","4.259","Valid"
"2019-06-27 13:00:00","10.284","10.684","Valid","8.852","8.852","Valid","4.548","4.548","Valid"
"2019-06-27 13:15:00","9.011","9.411","Valid","8.819","8.819","Valid","4.474","4.474","Valid"
"2019-06-27 13:30:00","9.541","9.941","Valid","8.293","8.293","Valid","4.22","4.22","Valid"
"2019-06-27 13:45:00","9.483","9.883","Valid","8.479","8.479","Valid","4.467","4.467","Valid"
"2019-06-27 14:00:00","10.317","10.717","Valid","9.073","9.073","Valid","5.241","5.241","Valid"
"2019-06-27 14:15:00","11.329","11.729","Valid","8.71","8.71","Valid","5.083","5.083","Valid"
"2019-06-27 14:30:00","11.101","11.501","Valid","9.804","9.804","Valid","5.163","5.163","Valid"
"2019-06-27 14:45:00","11.077","11.477","Valid","10.415","10.415","Valid","5.515","5.515","Valid"
"2019-06-27 15:00:00","13.599","13.999","Valid","11.051","11.051","Valid","5.877","5.877","Valid"
"2019-06-27 15:15:00","12.012","12.412","Valid","9.295","9.295","Valid","5.167","5.167","Valid"
"2019-06-27 15:30:00","12.665","13.065","Valid","9.372","9.372","Valid","5.301","5.301","Valid"
"2019-06-27 15:45:00","12.752","13.152","Valid","7.661","7.661","Valid","4.885","4.885","Valid"
"2019-06-27 16:00:00","12.782","13.182","Valid","8.887","8.887","Valid","5.15","5.15","Valid"
"2019-06-27 16:15:00","13.152","13.552","Valid","8.639","8.639","Valid","5.2","5.2","Valid"
"2019-06-27 16:30:00","15.185","15.585","Valid","8.052","8.052","Valid","5.407","5.407","Valid"
"2019-06-27 16:45:00","13.092","13.492","Valid","8.116","8.116","Valid","5.326","5.326","Valid"
