"Timestamp","NO2-PreScaled","NO2-Scaled","NO2-Flags","PM10-PreScaled","PM10-Scaled","PM10-Flags","PM2.5-PreScaled","PM2.5-Scaled","PM2.5-Flags"
"2019-06-27 00:00:00","7.149","11.777","Valid","2.85","2.85","Valid","2.299","2.299","Valid"
"2019-06-27 00:15:00","7.069","11.698","Valid","3.461","3.461","Valid","2.677","2.677","Invalid (1)"
"2019-06-27 00:30:00","8.023","12.652","Valid","3.128","3.128","Valid","2.559","2.559","Valid"
"2019-06-27 00:45:00","7.3","11.929","Valid","3.42","3.42","Valid","2.673","2.673","Valid"
"2019-06-27 01:00:00","7.405","12.033","Valid","3.736","3.736","Valid","3.029","3.029","Valid"
"2019-06-27 01:15:00","7.423","12.052","Valid","4.388","4.388","Valid","3.345","3.345","Valid"
"2019-06-27 01:30:00","6.713","11.341","Valid","4.756","4.756","Valid","3.895","3.895","Valid"
"2019-06-27 01:45:00","7.433","12.062","Valid","4.609","4.609","Valid","3.528","3.528","Valid"
"2019-06-27 02:00:00","6.775","11.403","Valid","4.703","4.703","Valid","3.377","3.377","Valid"
"2019-06-27 02:15:00","7.2","11.829","Valid","4.433","4.433","Valid","3.183","3.183","Valid"
"2019-06-27 02:30:00","6.91","11.539","Valid","3.911","3.911","Valid","2.935","2.935","Valid"
"2019-06-27 02:45:00","6.891","11.52","Valid","4.833","4.833","Valid","3.13","3.13","Valid"
"2019-06-27 03:00:00","6.987","11.615","Valid","4.474","4.474","Valid","2.919","2.919","Valid"
"2019-06-27 03:15:00","6.769","11.397","Valid","4.025","4.025","Valid","2.783","2.783","Valid"
"2019-06-27 03:30:00","6.957","11.586","Valid","4.009","4.009","Valid","2.613","2.613","Valid"
"2019-06-27 03:45:00","7.855","12.483","Valid","4.36","4.36","Valid","2.633","2.633","Valid"
"2019-06-27 04:00:00","7.286","11.915","Valid","4.068","4.068","Valid","2.64","2.64","Valid"
"2019-06-27 04:15:00","7.75","12.379","Valid","4.345","4.345","Valid","2.669","2.669","Valid"
"2019-06-27 04:30:00","8.09","12.719","Valid","4.007","4.007","Valid","2.542","2.542","Valid"
"2019-06-27 04:45:00","7.121","11.749","Valid","3.941","3.941","Valid","2.426","2.426","Valid"
"2019-06-27 05:00:00","8.226","12.855","Valid","4.121","4.121","Valid","2.581","2.581","Valid"
"2019-06-27 05:15:00","8.533","13.162","Valid","4.353","4.353","Valid","2.596","2.596","Valid"
"2019-06-27 05:30:00","9.222","13.851","Valid","4.031","4.031","Valid","2.625","2.625","Valid"
"2019-06-27 05:45:00","9.989","14.618","Valid","4.453","4.453","Valid","2.655","2.655","Valid"
"2019-06-27 06:00:00","9.551","14.18","Valid","4.177","4.177","Valid","2.647","2.647","Valid"
"2019-06-27 06:15:00","11.337","15.965","Valid","4.43","4.43","Valid","2.683","2.683","Valid"
"2019-06-27 06:30:00","11.929","16.557","Valid","4.227","4.227","Valid","2.751","2.751","Valid"
"2019-06-27 06:45:00","13.201","17.83","Valid","6.516","6.516","Valid","3.913","3.913","Valid"
"2019-06-27 07:00:00","11.536","16.165","Valid","4.485","4.485","Valid","2.867","2.867","Valid"
"2019-06-27 07:15:00","12.673","17.301","Valid","4.711","4.711","Valid","2.883","2.883","Valid"
"2019-06-27 07:30:00","11.037","15.665","Valid","5.058","5.058","Valid","2.911","2.911","Valid"
"2019-06-27 07:45:00","11.49","16.119","Valid","4.131","4.131","Valid","2.782","2.782","Valid"
"2019-06-27 08:00:00","10.795","15.424","Valid","4.721","4.721","Valid","2.702","2.702","Valid"
"2019-06-27 08:15:00","11.333","15.961","Valid","3.94","3.94","Valid","2.665","2.665","Valid"
"2019-06-27 08:30:00","11.093","15.722","Valid","4.068","4.068","Valid","2.563","2.563","Valid"
