"Timestamp","NO2-PreScaled","NO2-Scaled","NO2-Flags","PM10-PreScaled","PM10-Scaled","PM10-Flags","PM2.5-PreScaled","PM2.5-Scaled","PM2.5-Flags"
"2019-06-28 00:00:00","9.625","10.025","Valid","8.322","8.322","Valid","5.746","5.746","Valid"
"2019-06-28 00:15:00","9.749","10.149","Valid","8.409","8.409","Valid","5.781","5.781","Valid"
"2019-06-28 00:30:00","9.912","10.312","Valid","8.265","8.265","Valid","5.595","5.595","Valid"
"2019-06-28 00:45:00","9.019","9.419","Valid","7.988","7.988","Valid","5.455","5.455","Valid"
"2019-06-28 01:00:00","9.183","9.583","Valid","7.549","7.549","Valid","5.208","5.208","Valid"
"2019-06-28 01:15:00","9.179","9.579","Valid","7.624","7.624","Valid","5.073","5.073","Valid"
"2019-06-28 01:30:00","8.727","9.127","Valid","7.647","7.647","Valid","5.127","5.127","Valid"
"2019-06-28 01:45:00","8.219","8.619","Valid","7.993","7.993","Valid","5.167","5.167","Valid"
"2019-06-28 02:00:00","7.867","8.267","Valid","8.476","8.476","Valid","5.423","5.423","Valid"
"2019-06-28 02:15:00","8.245","8.645","Valid","8.072","8.072","Valid","5.55","5.55","Valid"
"2019-06-28 02:30:00","8.068","8.468","Valid","9.817","9.817","Valid","5.576","5.576","Valid"
"2019-06-28 02:45:00","7.339","7.739","Valid","8.749","8.749","Valid","5.813","5.813","Valid"
"2019-06-28 03:00:00","7.616","8.016","Valid","9.845","9.845","Valid","5.889","5.889","Valid"
"2019-06-28 03:15:00","7.771","8.171","Valid","10.812","10.812","Valid","6.223","6.223","Valid"
"2019-06-28 03:30:00","7.411","7.811","Valid","12.183","12.183","Valid","6.855","6.855","Valid"
"2019-06-28 03:45:00","8.027","8.427","Valid","12.657","12.657","Valid","7.263","7.263","Valid"
"2019-06-28 04:00:00","8.445","8.845","Valid","13.805","13.805","Valid","7.551","7.551","Valid"
"2019-06-28 04:15:00","7.802","8.202","Valid","12.424","12.424","Valid","7.717","7.717","Valid"
"2019-06-28 04:30:00","7.453","7.853","Valid","12.625","12.625","Valid","7.681","7.681","Valid"
"2019-06-28 04:45:00","7.712","8.112","Valid","12.922","12.922","Valid","7.741","7.741","Valid"
"2019-06-28 05:00:00","8.319","8.719","Valid","12.574","12.574","Valid","7.807","7.807","Valid"
"2019-06-28 05:15:00","8.491","8.891","Valid","12.433","12.433","Valid","7.604","7.604","Valid"
"2019-06-28 05:30:00","8.587","8.987","Valid","13.441","13.441","Valid","7.548","7.548","Valid"
"2019-06-28 05:45:00","8.511","8.911","Valid","13.287","13.287","Valid","6.723","6.723","Valid"
"2019-06-28 06:00:00","8.739","9.139","Valid","11.507","11.507","Valid","6.623","6.623","Valid"
"2019-06-28 06:15:00","9.293","9.693","Valid","12.77","12.77","Valid","6.731","6.731","Valid"
"2019-06-28 06:30:00","9.029","9.429","Valid","12.466","12.466","Valid","6.693","6.693","Valid"
"2019-06-28 06:45:00","9.616","10.016","Valid","13.78","13.78","Valid","6.861","6.861","Valid"
"2019-06-28 07:00:00","10.292","10.692","Valid","14.237","14.237","Valid","6.632","6.632","Valid"
"2019-06-28 07:15:00","9.517","9.917","Valid","14.156","14.156","Valid","6.6","6.6","Valid"
"2019-06-28 07:30:00","10.221","10.621","Valid","15.701","15.701","Valid","6.795","6.795","Valid"
"2019-06-28 07:45:00","9.933","10.333","Valid","15.677","15.677","Valid","7.125","7.125","Valid"
"2019-06-28 08:00:00","10.471","10.871","Valid","16.255","16.255","Valid","7.264","7.264","Valid"
"2019-06-28 08:15:00","10.249","10.649","Valid","14.207","14.207","Valid","6.845","6.845","Valid"
"2019-06-28 08:30:00","11.175","11.575","Valid","15.323","15.323","Valid","6.879","6.879","Valid"
"2019-06-28 08:45:00","9.592","9.992","Valid","15.071","15.071","Valid","7.007","7.007","Valid"
"2019-06-28 09:00:00","12.047","12.447","Valid","16.637","16.637","Valid","7.5","7.5","Valid"
"2019-06-28 09:15:00","11.626","12.026","Valid","15.772","15.772","Valid","7.992","7.992","Valid"
"2019-06-28 09:30:00","12.655","13.055","Valid","16.452","16.452","Valid","7.545","7.545","Valid"
"2019-06-28 09:45:00","9.905","10.305","Valid","15.339","15.339","Valid","7.555","7.555","Valid"
"2019-06-28 10:00:00","10.111","10.511","Valid","15.847","15.847","Valid","7.792","7.792","Valid"
"2019-06-28 10:15:00","10.282","10.682","Valid","14.983","14.983","Valid","7.42","7.42","Valid"
"2019-06-28 10:30:00","11.503","11.903","Valid","14.191","14.191","Valid","7.462","7.462","Valid"
"2019-06-28 10:45:00","15.817","16.217","Valid","14.911","14.911","Valid","7.555","7.555","Valid"
"2019-06-28 11:00:00","11.25","11.65","Valid","16.571","16.571","Valid","7.671","7.671","Valid"
"2019-06-28 11:15:00","10.405","10.805","Valid","14.781","14.781","Valid","7.769","7.769","Valid"
"2019-06-28 11:30:00","11.368","11.768","Valid","16.242","16.242","Valid","7.939","7.939","Valid"
"2019-06-28 11:45:00","8.385","8.785","Valid","14.585","14.585","Valid","7.489","7.489","Valid"
"2019-06-28 12:00:00","10.365","10.765","Valid","13.572","13.572","Valid","7.165","7.165","Valid"
"2019-06-28 12:15:00","11.301","11.701","Valid","15.515","15.515","Valid","7.526","7.526","Valid"
"2019-06-28 12:30:00","10.873","11.273","Valid","15.587","15.587","Valid","7.416","7.416","Valid"
"2019-06-28 12:45:00","9.931","10.331","Valid","15.037","15.037","Valid","7.128","7.128","Valid"
"2019-06-28 13:00:00","11.313","11.713","Valid","14.468","14.468","Valid","7.113","7.113","Valid"
"2019-06-28 13:15:00","9.385","9.785","Valid","12.288","12.288","Valid","6.519","6.519","Valid"
"2019-06-28 13:30:00","10.178","10.578","Valid","10.892","10.892","Valid","6.055","6.055","Valid"
"2019-06-28 13:45:00","10.324","10.724","Valid","12.149","12.149","Valid","6.492","6.492","Valid"
"2019-06-28 14:00:00","9.604","10.004","Valid","11.455","11.455","Valid","5.937","5.937","Valid"
"2019-06-28 14:15:00","9.836","10.236","Valid","11.064","11.064","Valid","6.165","6.165","Valid"
"2019-06-28 14:30:00","10.082","10.482","Valid","11.694","11.694","Valid","6.305","6.305","Valid"
"2019-06-28 14:45:00","9.657","10.057","Valid","11.447","11.447","Valid","5.819","5.819","Valid"
"2019-06-28 15:00:00","10.799","11.199","Valid","11.635","11.635","Valid","6.109","6.109","Valid"
"2019-06-28 15:15:00","12.618","13.018","Valid","12.137","12.137","Valid","6.429","6.429","Valid"
"2019-06-28 15:30:00","13.195","13.595","Valid","13.205","13.205","Valid","6.392","6.392","Valid"
"2019-06-28 15:45:00","13.524","13.924","Valid","12.168","12.168","Valid","6.739","6.739","Valid"
"2019-06-28 16:00:00","13.214","13.614","Valid","11.786","11.786","Valid","7.099","7.099","Valid"
"2019-06-28 16:15:00","13.224","13.624","Valid","11.521","11.521","Valid","6.514","6.514","Valid"
"2019-06-28 16:30:00","13.359","13.759","Valid","10.38","10.38","Valid","6.341","6.341","Valid"
"2019-06-28 16:45:00","14.669","15.069","Valid","10.357","10.357","Valid","6.261","6.261","Valid"
"2019-06-28 17:00:00","14.701","15.101","Valid","10.649","10.649","Valid","6.394","6.394","Valid"
"2019-06-28 17:15:00","16.699","17.099","Valid","11.305","11.305","Valid","6.771","6.771","Valid"
"2019-06-28 17:30:00","14.611","15.011","Valid","11.614","11.614","Valid","6.434","6.434","Valid"
"2019-06-28 17:45:00","15.504","15.904","Valid","11.458","11.458","Valid","6.218","6.218","Valid"
"2019-06-28 18:00:00","15.738","16.138","Valid","11.01","11.01","Valid","6.442","6.442","Valid"
"2019-06-28 18:15:00","15.913","16.313","Valid","11.168","11.168","Valid","6.833","6.833","Valid"
"2019-06-28 18:30:00","16.407","16.807","Valid","11.693","11.693","Valid","6.961","6.961","Valid"
