TIMESTAMP,NODE,EASTING,NORTHING,FLOW_ACTUAL_15M,SAT_BANDINGS,DETECTOR_NO,TOTAL_DETECTOR_NO,DETECTOR_RATE
2019-06-25T03:29:00Z,31/096,531374.000,189805.000,94,0-79%,1,2,0.5
2019-06-25T03:29:00Z,31/098,533913.000,191045.000,81,0-79%,4,4,1
2019-06-25T03:29:00Z,31/107,531855.000,188126.000,151,0-79%,1,1,1
2019-06-25T03:29:00Z,31/108,534244.000,189599.000,26,0-79%,2,2,1
2019-06-25T03:29:00Z,31/109,534404.000,189478.000,91,0-79%,2,2,1
2019-06-25T03:29:00Z,31/114,535169.000,191024.000,87,0-79%,3,3,1
2019-06-25T03:29:00Z,31/117,533835.000,190206.000,90,0-79%,3,3,1
2019-06-25T03:29:00Z,31/119,533890.000,190407.000,110,0-79%,1,2,0.5
2019-06-25T03:29:00Z,31/121,534686.000,189462.000,51,0-79%,2,2,1
2019-06-25T03:29:00Z,31/123,533892.000,191648.000,82,0-79%,4,4,1
2019-06-25T03:29:00Z,31/124,534508.000,189785.000,166,0-79%,1,2,0.5
2019-06-25T03:29:00Z,31/125,532859.000,191328.000,18,0-79%,1,1,1
2019-06-25T03:29:00Z,31/145,531776.468,188660.969,104,0-79%,3,3,1
2019-06-25T03:29:00Z,31/149,531884.800,187917.100,179,0-79%,2,2,1
2019-06-25T03:29:00Z,31/179,530773.000,190674.900,81,0-79%,2,2,1
2019-06-25T03:29:00Z,31/181,531717.600,189051.400,147,0-79%,1,2,0.5
2019-06-25T03:29:00Z,31/182,533912.600,190862.100,174,0-79%,1,1,1
2019-06-25T03:29:00Z,31/183,533887.900,191287.900,82,0-79%,2,2,1
2019-06-25T03:29:00Z,31/189,532887.700,188200.100,118,0-79%,2,2,1
2019-06-25T03:29:00Z,31/191,533471.064,188757.698,147,0-79%,2,2,1
2019-06-25T03:29:00Z,31/228,532580.000,191060.000,60,0-79%,5,5,1
2019-06-25T03:29:00Z,31/230,530975.000,189540.000,6,0-79%,4,4,1
2019-06-25T03:29:00Z,31/238,533903.587,189526.827,67,0-79%,2,2,1
