TIMESTAMP,NODE,EASTING,NORTHING,FLOW_ACTUAL_15M,SAT_BANDINGS,DETECTOR_NO,TOTAL_DETECTOR_NO,DETECTOR_RATE
2019-06-25T11:07:00Z,01/376,530128.570,180098.070,247,0-79%,3,3,1
2019-06-25T11:07:00Z,01/379,528292.680,181075.590,284,0-79%,1,2,0.5
2019-06-25T11:07:00Z,01/386,529335.330,181401.370,145,0-79%,3,3,1
2019-06-25T11:07:00Z,01/387,528558.280,181125.330,232,0-79%,2,2,1
2019-06-25T11:07:00Z,01/390,529158.260,179641.470,8,0-79%,2,2,1
2019-06-25T11:07:00Z,01/391,529217.640,179643.310,5,0-79%,3,3,1
2019-06-25T11:07:00Z,01/392,529179.530,179768.400,9,0-79%,9,10,0.9
2019-06-25T11:07:00Z,01/405,526351.710,181463.210,752,0-79%,3,3,1
2019-06-25T11:07:00Z,01/406,528843.980,182150.260,241,90-99%,1,1,1
2019-06-25T11:07:00Z,01/408,529437.000,180640.350,166,0-79%,1,3,0.33
2019-06-25T11:07:00Z,01/409,528760.980,181170.970,238,0-79%,2,2,1
2019-06-25T11:07:00Z,01/410,528927.110,181207.341,210,0-79%,2,2,1
2019-06-25T11:07:00Z,01/412,530291.200,180609.880,225,>=100%,2,2,1
2019-06-25T11:07:00Z,01/413,530210.610,180539.080,206,0-79%,1,2,0.5
2019-06-25T11:07:00Z,01/436,527357.720,181714.860,225,0-79%,3,4,0.75
2019-06-25T11:07:00Z,01/438,526730.610,182054.780,499,0-79%,1,1,1
2019-06-25T11:07:00Z,01/451,530431.210,180357.980,3703,80-89%,3,3,1
2019-06-25T11:07:00Z,01/456,527937.100,180712.600,911,0-79%,2,2,1
2019-06-25T11:07:00Z,01/459,529661.199,177965.073,767,0-79%,1,1,1
2019-06-25T11:07:00Z,01/460,529652.323,177971.725,656,0-79%,1,1,1
2019-06-25T11:07:00Z,01/461,529737.800,177994.600,496,0-79%,3,3,1
2019-06-25T11:07:00Z,01/469,528511.500,179798.200,603,0-79%,4,8,0.5
2019-06-25T11:07:00Z,01/473,528608.400,179504.200,1398,80-89%,1,1,1
2019-06-25T11:07:00Z,01/474,528607.200,179490.000,661,>=100%,1,1,1
2019-06-25T11:07:00Z,01/478,528608.442,178576.473,243,0-79%,3,4,0.75
2019-06-25T11:07:00Z,01/480,529727.000,180362.000,697,0-79%,1,1,1
2019-06-25T11:07:00Z,01/481,529681.141,180335.542,154,0-79%,1,1,1
2019-06-25T11:07:00Z,01/483,530088.200,180226.600,240,>=100%,4,4,1
2019-06-25T11:07:00Z,01/488,529112.300,178950.300,320,0-79%,2,2,1
2019-06-25T11:07:00Z,01/489,529211.300,178841.400,452,0-79%,2,2,1
2019-06-25T11:07:00Z,01/490,529466.800,178656.400,11,0-79%,1,2,0.5
2019-06-25T11:07:00Z,01/496,530181.520,179447.420,430,0-79%,1,1,1
2019-06-25T11:07:00Z,01/497,528912.600,178779.500,316,>=100%,3,3,1
2019-06-25T11:07:00Z,01/498,526725.800,181245.750,195,0-79%,1,2,0.5
2019-06-25T11:07:00Z,01/500,529119.700,178952.130,659,0-79%,1,1,1
2019-06-25T11:07:00Z,01/507,530888.290,180764.870,358,0-79%,4,4,1
2019-06-25T11:07:00Z,01/511,529585.160,178296.320,203,0-79%,3,4,0.75
2019-06-25T11:07:00Z,01/523,529963.450,180390.570,272,>=100%,4,4,1
2019-06-25T11:07:00Z,01/524,530053.060,180593.690,245,0-79%,2,2,1
2019-06-25T11:07:00Z,01/525,530042.870,180620.760,130,0-79%,2,2,1
2019-06-25T11:07:00Z,01/527,530209.090,180342.860,344,>=100%,2,2,1
2019-06-25T11:07:00Z,01/528,529922.750,180477.030,301,80-89%,1,3,0.33
2019-06-25T11:07:00Z,01/544,530063.197,179674.419,85,0-79%,2,2,1
2019-06-25T11:07:00Z,01/551,528315.440,179946.030,693,>=100%,2,2,1
2019-06-25T11:07:00Z,01/561,526466.097,181590.565,591,0-79%,6,6,1
2019-06-25T11:07:00Z,01/570,527584.000,180938.000,598,0-79%,1,1,1
2019-06-25T11:07:00Z,01/573,527603.000,179757.000,398,0-79%,3,3,1
2019-06-25T11:07:00Z,01/574,527616.000,179682.000,286,0-79%,2,2,1
2019-06-25T11:07:00Z,01/588,530162.570,179915.221,497,>=100%,1,1,1
2019-06-25T11:07:00Z,01/593,529186.000,179179.000,232,>=100%,1,2,0.5
2019-06-25T11:07:00Z,01/594,529189.000,180325.000,375,0-79%,2,3,0.67
2019-06-25T11:07:00Z,01/598,526635.000,180984.000,338,0-79%,5,5,1
2019-06-25T11:07:00Z,01/601,530570.000,180583.000,377,0-79%,3,3,1
2019-06-25T11:07:00Z,02/002,530337.320,181588.090,738,0-79%,1,1,1
2019-06-25T11:07:00Z,02/014,529570.090,182473.670,478,0-79%,8,9,0.89
2019-06-25T11:07:00Z,02/015,529667.280,182533.410,531,80-89%,3,3,1
2019-06-25T11:07:00Z,02/016,529414.060,182383.120,550,0-79%,1,1,1
2019-06-25T11:07:00Z,02/017,530072.930,182803.380,605,0-79%,1,5,0.2
2019-06-25T11:07:00Z,02/018,530227.950,182904.430,426,>=100%,4,5,0.8
2019-06-25T11:07:00Z,02/019,529257.200,182317.420,214,0-79%,4,4,1
2019-06-25T11:07:00Z,02/020,529760.000,182590.000,441,80-89%,4,5,0.8
2019-06-25T11:07:00Z,02/021,530335.910,182983.560,630,80-89%,3,3,1
2019-06-25T11:07:00Z,02/025,531556.910,181654.740,260,0-79%,2,4,0.5
2019-06-25T11:07:00Z,02/034,529221.590,182484.210,238,0-79%,4,5,0.8
