TIMESTAMP,NODE,EASTING,NORTHING,FLOW_ACTUAL_15M,SAT_BANDINGS,DETECTOR_NO,TOTAL_DETECTOR_NO,DETECTOR_RATE
2019-06-25T07:59:00Z,07/044,536166.350,178475.990,561,0-79%,2,2,1
2019-06-25T07:59:00Z,07/049,536761.200,177934.200,461,0-79%,3,3,1
2019-06-25T07:59:00Z,07/050,534654.550,173100.760,666,90-99%,3,3,1
2019-06-25T07:59:00Z,07/052,536215.450,174019.260,506,>=100%,3,4,0.75
2019-06-25T07:59:00Z,07/054,537055.460,176983.040,597,0-79%,2,2,1
2019-06-25T07:59:00Z,07/059,538540.290,176726.730,908,0-79%,2,2,1
2019-06-25T07:59:00Z,07/060,538153.310,173692.130,473,0-79%,1,5,0.2
2019-06-25T07:59:00Z,07/061,538471.130,173667.650,456,0-79%,1,2,0.5
2019-06-25T07:59:00Z,07/062,537599.210,176008.100,303,0-79%,3,3,1
2019-06-25T07:59:00Z,07/063,537059.840,176369.560,448,0-79%,5,5,1
2019-06-25T07:59:00Z,07/083,535568.410,171481.160,573,0-79%,2,2,1
2019-06-25T07:59:00Z,07/084,536943.700,176513.010,410,0-79%,2,2,1
2019-06-25T07:59:00Z,07/085,538611.710,175474.240,201,0-79%,1,1,1
2019-06-25T07:59:00Z,07/091,538231.640,176073.840,204,0-79%,5,5,1
2019-06-25T07:59:00Z,07/105,536685.490,175165.270,311,0-79%,5,5,1
2019-06-25T07:59:00Z,07/106,538014.930,175821.820,295,0-79%,5,7,0.71
2019-06-25T07:59:00Z,07/108,538954.250,173352.160,219,0-79%,4,4,1
2019-06-25T07:59:00Z,07/111,535916.910,173286.830,642,0-79%,2,2,1
2019-06-25T07:59:00Z,07/112,538116.250,175824.620,345,0-79%,5,5,1
2019-06-25T07:59:00Z,07/121,538198.870,175232.290,588,0-79%,1,1,1
2019-06-25T07:59:00Z,07/123,538170.870,175295.440,533,0-79%,1,1,1
2019-06-25T07:59:00Z,07/125,538137.210,175413.080,534,0-79%,1,1,1
2019-06-25T07:59:00Z,07/126,538125.420,175595.610,216,0-79%,2,2,1
2019-06-25T07:59:00Z,07/129,537408.410,177262.220,297,80-89%,2,4,0.5
2019-06-25T07:59:00Z,07/142,536641.920,175368.440,424,0-79%,4,4,1
2019-06-25T07:59:00Z,07/143,536169.200,176914.700,382,0-79%,5,5,1
2019-06-25T07:59:00Z,07/144,541315.350,172242.260,262,0-79%,5,5,1
2019-06-25T07:59:00Z,07/146,539093.080,173690.410,559,0-79%,2,2,1
2019-06-25T07:59:00Z,07/147,535012.360,173072.380,589,>=100%,3,3,1
2019-06-25T07:59:00Z,07/149,535519.330,173025.290,275,0-79%,2,2,1
2019-06-25T07:59:00Z,07/152,539091.000,173916.500,166,0-79%,4,4,1
2019-06-25T07:59:00Z,07/153,535477.950,171494.000,508,90-99%,3,3,1
2019-06-25T07:59:00Z,07/154,535732.011,171453.050,444,90-99%,3,3,1
2019-06-25T07:59:00Z,07/155,536084.340,171451.330,278,0-79%,4,4,1
2019-06-25T07:59:00Z,07/160,537976.022,174801.615,563,0-79%,2,2,1
