"Timestamp","NO2-PreScaled","NO2-Scaled","NO2-Flags","PM10-PreScaled","PM10-Scaled","PM10-Flags","PM2.5-PreScaled","PM2.5-Scaled","PM2.5-Flags"
"2019-06-15 00:00:00","10.475","15.104","Valid","3.274","3.274","Valid","2.322","2.322","Valid"
"2019-06-15 00:15:00","9.861","14.489","Valid","3.326","3.326","Valid","2.413","2.413","Valid"
"2019-06-15 00:30:00","8.763","13.391","Valid","2.915","2.915","Valid","2.154","2.154","Valid"
"2019-06-15 00:45:00","7.999","12.628","Valid","3.023","3.023","Valid","1.959","1.959","Valid"
"2019-06-15 01:00:00","9.841","14.469","Valid","2.724","2.724","Valid","1.907","1.907","Valid"
"2019-06-15 01:15:00","11.833","16.461","Valid","2.918","2.918","Valid","1.791","1.791","Valid"
"2019-06-15 01:30:00","10.255","14.883","Valid","2.793","2.793","Valid","1.92","1.92","Valid"
"2019-06-15 01:45:00","9.123","13.751","Valid","3.143","3.143","Valid","1.835","1.835","Valid"
"2019-06-15 02:00:00","9.667","14.295","Valid","3.156","3.156","Valid","1.821","1.821","Valid"
"2019-06-15 02:15:00","10.242","14.871","Valid","2.847","2.847","Valid","1.847","1.847","Valid"
"2019-06-15 02:30:00","8.702","13.331","Valid","2.953","2.953","Valid","1.928","1.928","Valid"
"2019-06-15 02:45:00","8.428","13.057","Valid","3.123","3.123","Valid","1.879","1.879","Valid"
"2019-06-15 03:00:00","11.01","15.639","Valid","2.695","2.695","Valid","1.673","1.673","Valid"
"2019-06-15 03:15:00","10.275","14.903","Valid","2.614","2.614","Valid","1.62","1.62","Valid"
"2019-06-15 03:30:00","9.624","14.253","Valid","2.819","2.819","Valid","1.642","1.642","Valid"
"2019-06-15 03:45:00","10.213","14.841","Valid","2.735","2.735","Valid","1.671","1.671","Valid"
"2019-06-15 04:00:00","10.237","14.865","Valid","3.04","3.04","Valid","1.931","1.931","Valid"
"2019-06-15 04:15:00","10.488","15.117","Valid","2.633","2.633","Valid","1.733","1.733","Valid"
