"Timestamp","NO2-PreScaled","NO2-Scaled","NO2-Flags","PM10-PreScaled","PM10-Scaled","PM10-Flags","PM2.5-PreScaled","PM2.5-Scaled","PM2.5-Flags"
"2019-06-15 00:00:00","10.519","14.558","Valid","4.521","4.521","Valid","2.727","2.727","Valid"
"2019-06-15 00:15:00","9.795","13.834","Valid","4.287","4.287","Valid","2.683","2.683","Valid"
"2019-06-15 00:30:00","9.764","13.803","Valid","4.453","4.453","Valid","2.803","2.803","Valid"
"2019-06-15 00:45:00","9.557","13.596","Valid","4.712","4.712","Valid","2.809","2.809","Valid"
"2019-06-15 01:00:00","10.077","14.116","Valid","4.856","4.856","Valid","3.013","3.013","Valid"
"2019-06-15 01:15:00","10.816","14.855","Valid","5.073","5.073","Valid","3.044","3.044","Valid"
"2019-06-15 01:30:00","10.023","14.062","Valid","4.949","4.949","Valid","3.121","3.121","Valid"
"2019-06-15 01:45:00","8.844","12.883","Valid","5.17","5.17","Valid","3.145","3.145","Valid"
"2019-06-15 02:00:00","9.623","13.662","Valid","5.481","5.481","Valid","3.107","3.107","Valid"
"2019-06-15 02:15:00","8.486","12.525","Valid","5.016","5.016","Valid","3.007","3.007","Valid"
"2019-06-15 02:30:00","8.831","12.87","Valid","5.246","5.246","Valid","3.117","3.117","Valid"
"2019-06-15 02:45:00","9.153","13.192","Valid","4.823","4.823","Valid","3.142","3.142","Valid"
"2019-06-15 03:00:00","8.641","12.68","Valid","5.111","5.111","Valid","3.071","3.071","Valid"
"2019-06-15 03:15:00","9.167","13.206","Valid","5.174","5.174","Valid","2.899","2.899","Valid"
"2019-06-15 03:30:00","9.395","13.434","Valid","4.829","4.829","Valid","2.918","2.918","Valid"
"2019-06-15 03:45:00","9.333","13.372","Valid","4.491","4.491","Valid","2.79","2.79","Valid"
"2019-06-15 04:00:00","9.145","13.184","Valid","4.417","4.417","Valid","2.711","2.711","Valid"
"2019-06-15 04:15:00","10.095","14.134","Valid","4.589","4.589","Valid","2.731","2.731","Valid"
"2019-06-15 04:30:00","10.459","14.498","Valid","4.799","4.799","Valid","2.753","2.753","Valid"
"2019-06-15 04:45:00","10.713","14.752","Valid","4.753","4.753","Valid","2.892","2.892","Valid"
"2019-06-15 05:00:00","9.767","13.806","Valid","4.908","4.908","Valid","2.923","2.923","Valid"
"2019-06-15 05:15:00","11.065","15.104","Valid","5.015","5.015","Valid","2.962","2.962","Valid"
"2019-06-15 05:30:00","10.378","14.417","Valid","6.159","6.159","Valid","3.777","3.777","Valid"
"2019-06-15 05:45:00","10.482","14.521","Valid","7.128","7.128","Valid","4.411","4.411","Valid"
"2019-06-15 06:00:00","12.181","16.22","Valid","6.771","6.771","Valid","4.243","4.243","Valid"
"2019-06-15 06:15:00","11.387","15.426","Valid","6.823","6.823","Valid","4.155","4.155","Valid"
"2019-06-15 06:30:00","10.753","14.792","Valid","6.643","6.643","Valid","4.098","4.098","Valid"
"2019-06-15 06:45:00","11.376","15.415","Valid","6.021","6.021","Valid","3.827","3.827","Valid"
"2019-06-15 07:00:00","10.996","15.035","Valid","5.216","5.216","Valid","3.345","3.345","Valid"
"2019-06-15 07:15:00","11.077","15.116","Valid","4.387","4.387","Valid","3.149","3.149","Valid"
"2019-06-15 07:30:00","10.155","14.194","Valid","3.444","3.444","Valid","2.195","2.195","Valid"
"2019-06-15 07:45:00","10.013","14.052","Valid","3.02","3.02","Valid","2.071","2.071","Valid"
"2019-06-15 08:00:00","10.772","14.811","Valid","3.127","3.127","Valid","2.015","2.015","Valid"
"2019-06-15 08:15:00","10.463","14.502","Valid","3.129","3.129","Valid","2.279","2.279","Valid"
"2019-06-15 08:30:00","10.482","14.521","Valid","5.741","5.741","Valid","4.867","4.867","Valid"
"2019-06-15 08:45:00","9.882","13.921","Valid","4.025","4.025","Valid","3.091","3.091","Valid"
"2019-06-15 09:00:00","9.905","13.944","Valid","3.12","3.12","Valid","2.459","2.459","Valid"
"2019-06-15 09:15:00","11.716","15.755","Valid","3.313","3.313","Valid","2.364","2.364","Invalid (1)"
"2019-06-15 09:30:00","10.359","14.398","Valid","2.713","2.713","Valid","2.353","2.353","Valid"
"2019-06-15 09:45:00","9.35","13.389","Valid","2.943","2.943","Valid","2.295","2.295","Invalid (1)"
"2019-06-15 10:00:00","9.556","13.595","Valid","2.751","2.751","Valid","2.615","2.615","Invalid (1)"
"2019-06-15 10:15:00","8.785","12.824","Valid","2.651","2.651","Valid","2.199","2.199","Valid"
"2019-06-15 10:30:00","8.744","12.783","Valid","2.658","2.658","Valid","2.182","2.182","Valid"
"2019-06-15 10:45:00","9.714","13.753","Valid","3.361","3.361","Valid","2.613","2.613","Valid"
"2019-06-15 11:00:00","8.688","12.727","Valid","2.401","2.401","Valid","1.96","1.96","Valid"
"2019-06-15 11:15:00","8.379","12.418","Valid","2.416","2.416","Valid","1.771","1.771","Valid"
"2019-06-15 11:30:00","10.259","14.298","Valid","2.592","2.592","Valid","2.255","2.255","Valid"
"2019-06-15 11:45:00","9.535","13.574","Valid","2.957","2.957","Valid","2.737","2.737","Valid"
"2019-06-15 12:00:00","9.485","13.524","Valid","3.195","3.195","Valid","2.858","2.858","Invalid (1)"
"2019-06-15 12:15:00","8.619","12.658","Valid","3.975","3.975","Valid","3.34","3.34","Valid"
"2019-06-15 12:30:00","7.141","11.18","Valid","3.678","3.678","Valid","3.045","3.045","Valid"
"2019-06-15 12:45:00","8.928","12.967","Valid","4.211","4.211","Valid","3.563","3.563","Valid"
"2019-06-15 13:00:00","9.388","13.427","Valid","4.485","4.485","Valid","4.106","4.106","Valid"
"2019-06-15 13:15:00","9.023","13.062","Valid","4.289","4.289","Valid","3.709","3.709","Valid"
"2019-06-15 13:30:00","7.98","12.019","Valid","6.279","6.279","Valid","5.737","5.737","Valid"
"2019-06-15 13:45:00","8.078","12.117","Valid","5.856","5.856","Valid","5.773","5.773","Invalid (1)"
"2019-06-15 14:00:00","8.892","12.931","Valid","3.283","3.283","Valid","2.747","2.747","Valid"
"2019-06-15 14:15:00","9.048","13.087","Valid","3.393","3.393","Valid","2.876","2.876","Valid"
"2019-06-15 14:30:00","7.141","11.18","Valid","3.111","3.111","Valid","2.652","2.652","Valid"
"2019-06-15 14:45:00","9.201","13.24","Valid","3.702","3.702","Valid","3.171","3.171","Invalid (1)"
"2019-06-15 15:00:00","10.925","14.964","Valid","5.842","5.842","Valid","5.549","5.549","Valid"
"2019-06-15 15:15:00","10.591","14.63","Valid","8.505","8.505","Valid","9.053","9.053","Invalid (1)"
"2019-06-15 15:30:00","11.236","15.275","Valid","4.451","4.451","Valid","4.129","4.129","Valid"
"2019-06-15 15:45:00","10.415","14.454","Valid","4.256","4.256","Valid","3.861","3.861","Valid"
"2019-06-15 16:00:00","11.552","15.591","Valid","4.367","4.367","Valid","3.83","3.83","Valid"
"2019-06-15 16:15:00","12.203","16.242","Valid","4.623","4.623","Valid","4.025","4.025","Valid"
"2019-06-15 16:30:00","11.027","15.066","Valid","4.208","4.208","Valid","3.925","3.925","Valid"
"2019-06-15 16:45:00","10.575","14.614","Valid","4.89","4.89","Valid","4.335","4.335","Valid"
"2019-06-15 17:00:00","10.839","14.878","Valid","5.099","5.099","Valid","4.957","4.957","Valid"
"2019-06-15 17:15:00","12.041","16.08","Valid","6.228","6.228","Valid","5.734","5.734","Valid"
"2019-06-15 17:30:00","10.551","14.59","Valid","6.148","6.148","Valid","6.035","6.035","Valid"
"2019-06-15 17:45:00","9.735","13.774","Valid","7.586","7.586","Valid","7.477","7.477","Valid"
"2019-06-15 18:00:00","10.291","14.33","Valid","4.275","4.275","Valid","3.545","3.545","Valid"
"2019-06-15 18:15:00","11.775","15.814","Valid","4.536","4.536","Valid","3.755","3.755","Valid"
"2019-06-15 18:30:00","10.289","14.328","Valid","4.65","4.65","Valid","3.961","3.961","Valid"
"2019-06-15 18:45:00","10.417","14.456","Valid","4.951","4.951","Valid","4.471","4.471","Valid"
"2019-06-15 19:00:00","10.754","14.793","Valid","4.477","4.477","Valid","4.205","4.205","Valid"
"2019-06-15 19:15:00","10.903","14.942","Valid","4.907","4.907","Valid","4.388","4.388","Invalid (1)"
"2019-06-15 19:30:00","11.474","15.513","Valid","6.797","6.797","Valid","6.417","6.417","Valid"
"2019-06-15 19:45:00","12.401","16.44","Valid","7.425","7.425","Valid","7.172","7.172","Valid"
"2019-06-15 20:00:00","12.629","16.668","Valid","7.611","7.611","Valid","6.848","6.848","Invalid (1)"
"2019-06-15 20:15:00","11.801","15.84","Valid","6.305","6.305","Valid","5.369","5.369","Invalid (1)"
"2019-06-15 20:30:00","12.272","16.311","Valid","5.769","5.769","Valid","5.085","5.085","Valid"
"2019-06-15 20:45:00","10.945","14.984","Valid","4.676","4.676","Valid","3.788","3.788","Valid"
"2019-06-15 21:00:00","11.033","15.072","Valid","4.518","4.518","Valid","3.802","3.802","Valid"
"2019-06-15 21:15:00","10.966","15.005","Valid","4.879","4.879","Valid","4.129","4.129","Valid"
"2019-06-15 21:30:00","13.978","18.017","Valid","5.547","5.547","Valid","4.379","4.379","Valid"
"2019-06-15 21:45:00","12.997","17.036","Valid","5.62","5.62","Valid","4.77","4.77","Invalid (1)"
"2019-06-15 22:00:00","12.431","16.47","Valid","5.643","5.643","Valid","4.762","4.762","Valid"
"2019-06-15 22:15:00","11.569","15.608","Valid","5.281","5.281","Valid","4.011","4.011","Valid"
"2019-06-15 22:30:00","10.731","14.77","Valid","4.188","4.188","Valid","3.589","3.589","Valid"
"2019-06-15 22:45:00","10.136","14.175","Valid","4.219","4.219","Valid","3.433","3.433","Valid"
"2019-06-15 23:00:00","11.537","15.576","Valid","4.781","4.781","Valid","3.603","3.603","Valid"
"2019-06-15 23:15:00","10.56","14.599","Valid","4.613","4.613","Valid","3.514","3.514","Valid"
"2019-06-15 23:30:00","9.883","13.922","Valid","4.147","4.147","Valid","3.175","3.175","Valid"
"2019-06-15 23:45:00","9.335","13.374","Valid","4.089","4.089","Valid","3.179","3.179","Valid"
"2019-06-16 00:00:00","9.836","13.875","Valid","4.563","4.563","Valid","3.399","3.399","Valid"
"2019-06-16 00:15:00","9.208","13.247","Valid","4.864","4.864","Valid","3.613","3.613","Valid"
"2019-06-16 00:30:00","9.385","13.424","Valid","5.495","5.495","Valid","3.801","3.801","Valid"
"2019-06-16 00:45:00","8.721","12.76","Valid","5.171","5.171","Valid","3.749","3.749","Valid"
"2019-06-16 01:00:00","8.42","12.459","Valid","5.359","5.359","Valid","3.815","3.815","Valid"
"2019-06-16 01:15:00","8.735","12.774","Valid","5.275","5.275","Valid","3.848","3.848","Valid"
"2019-06-16 01:30:00","9.037","13.076","Valid","5.541","5.541","Valid","3.875","3.875","Valid"
"2019-06-16 01:45:00","8.787","12.826","Valid","5.959","5.959","Valid","4","4","Valid"
"2019-06-16 02:00:00","9.239","13.278","Valid","6.7","6.7","Valid","4.565","4.565","Valid"
"2019-06-16 02:15:00","8.621","12.66","Valid","6.785","6.785","Valid","4.907","4.907","Valid"
"2019-06-16 02:30:00","9.007","13.046","Valid","7.393","7.393","Valid","5.485","5.485","Valid"
"2019-06-16 02:45:00","9.749","13.788","Valid","7.944","7.944","Valid","6.046","6.046","Valid"
"2019-06-16 03:00:00","9.945","13.984","Valid","8.449","8.449","Valid","6.625","6.625","Valid"
"2019-06-16 03:15:00","9.176","13.215","Valid","8.52","8.52","Valid","7.095","7.095","Valid"
"2019-06-16 03:30:00","8.631","12.67","Valid","9.45","9.45","Valid","7.271","7.271","Valid"
"2019-06-16 03:45:00","8.548","12.587","Valid","9.878","9.878","Valid","7.833","7.833","Valid"
"2019-06-16 04:00:00","8.015","12.054","Valid","10.571","10.571","Valid","8.53","8.53","Valid"
"2019-06-16 04:15:00","9.231","13.27","Valid","10.715","10.715","Valid","8.968","8.968","Valid"
"2019-06-16 04:30:00","9.349","13.388","Valid","11.158","11.158","Valid","9.021","9.021","Valid"
"2019-06-16 04:45:00","8.947","12.986","Valid","10.912","10.912","Valid","9.091","9.091","Valid"
"2019-06-16 05:00:00","9.384","13.423","Valid","10.257","10.257","Valid","8.466","8.466","Valid"
"2019-06-16 05:15:00","10.595","14.634","Valid","9.387","9.387","Valid","7.814","7.814","Valid"
"2019-06-16 05:30:00","10.761","14.8","Valid","9.104","9.104","Valid","7.511","7.511","Valid"
"2019-06-16 05:45:00","10.707","14.746","Valid","7.959","7.959","Valid","6.333","6.333","Valid"
"2019-06-16 06:00:00","10.378","14.417","Valid","6.223","6.223","Valid","5.221","5.221","Valid"
